$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$f1,<$f2
2.748751177,1.255447559,1.688931459,0.851359331,5.268843388,0.917943494,3.259022038,1.07123623,1.022847039,5.389645553,7.30603876,0.823573103,4.362898625,0.86077332,0.967391435,1.038366849,1.063084192,0.821321636,9.787340354,1.012376128,0.801574905,84.89673261,1.076156016,3.717270722,1.200017321,3.994712188,1.099285542,714.3568908,37.87897766
4.941008834,1.176032359,1.111155946,0.924123261,3.739587681,0.722349773,5.797791612,0.923802908,1.092848299,1.911920868,3.667615705,0.859911998,2.342218177,1.015973908,0.912271037,1.539610582,1.029402591,1.012474823,4.235713754,1.17110627,0.937912555,85.41770057,0.91602662,1.021912663,1.051635277,1.760187026,1.192302179,388.9085795,22.92463583
2.331684326,1.064632285,0.972437834,1.130599909,2.849828559,1.029893551,3.100953045,0.899078352,0.95138222,4.783008911,5.65769182,0.844904152,4.896238177,0.986238678,0.936482722,1.323041371,1.129401557,1.009470893,7.895674325,1.061535989,0.762618756,410.2955895,1.180917726,5.996815756,1.082506386,1.550362655,1.058596913,2396.748503,38.52450427
5.756356574,1.324984366,1.32323321,0.94324044,4.205162042,0.857131108,2.24099143,0.88181086,1.07165095,4.819793429,2.930215391,1.096154488,4.316931732,1.149044103,0.832043129,1.233882704,1.134473436,1.027563517,9.099322041,0.929039452,0.877834976,313.7600212,1.18505056,4.892262823,1.178108306,4.778858757,1.273270631,132.3172101,13.39573281
2.333174707,1.088784016,1.314700863,1.186407808,5.947115314,0.731734148,4.605285409,1.232594135,1.046448954,2.017778123,4.346197567,0.927161685,2.275373428,1.107939088,0.862445972,1.439906061,1.027529075,0.853634128,9.289045533,1.182921073,0.771361896,192.4386426,0.857212951,5.050284081,1.059275093,5.186312622,1.265538285,4694.878506,66.84606497
2.645270322,1.148642612,1.586260895,1.184339393,1.770083783,0.852264109,5.060627184,0.828547117,1.019384668,1.401425323,4.992943044,1.024183114,4.363758679,1.10997034,0.798408356,1.097668385,1.165332635,1.08215259,9.199165612,1.086290369,0.975610029,142.098723,1.107828193,5.662340073,1.030244311,1.546704827,1.169403284,45.7824604,11.89301628
2.581243446,1.131876052,0.769083691,0.950071701,2.399667728,1.130933294,1.577515811,0.892797754,1.034442753,3.9799116,2.884819653,1.03269601,3.440216709,1.092076632,1.081271445,1.140474984,1.164577358,1.168332641,9.322987829,1.116879692,0.990920714,173.0569207,1.026540005,2.235757956,1.079285432,3.991230081,1.099249972,1619.467805,25.6608697
1.728901665,1.229576804,1.105940869,1.008927101,3.437662385,1.169143525,2.368547008,1.141732522,1.074594784,5.518204942,6.268509121,0.867587996,4.190033041,0.824559068,1.03009912,1.562702311,1.043777592,0.949631992,8.418090031,1.006285347,0.82678221,141.2846668,1.068938121,1.494091538,1.055669245,1.772797754,1.074425681,4921.654182,40.29055947
1.518689191,1.003365871,1.240320586,1.021597987,5.761569124,0.765197433,3.046993231,1.184621929,1.094162592,4.732282503,7.587215578,1.140615531,4.67139432,1.264544329,1.00404528,1.164055652,1.145320238,1.015069753,9.501746729,1.049777149,0.906861611,119.3565196,1.004177279,2.60357934,1.208544289,4.844598027,1.190908824,1469.115409,46.27968624
3.629738312,1.368635017,0.73688678,1.057005396,4.020255169,0.996398006,5.369715881,1.255126832,1.024918349,5.692455777,1.916178082,0.862321779,2.044119498,1.116230469,0.86465129,1.081612649,1.121436026,1.006116385,3.66556815,0.982847078,0.87915204,289.5280409,0.865828478,4.58534328,1.220874569,3.0319549,1.200428076,427.8864281,16.86171143
2.393237774,1.331448182,1.323598785,0.976227935,3.00852876,1.137155282,1.941640142,1.158001401,0.970068048,1.782004305,6.139920373,0.828351622,1.142790697,0.938338352,0.996778418,1.62668938,1.124644727,1.227124271,9.974665907,1.184476816,0.883124848,163.8265873,1.011777983,2.636993252,1.04650323,4.298507277,1.027729584,1603.502215,49.19139514
2.560670339,1.174992898,1.731625275,0.871787166,3.430273007,0.710119698,3.299443303,0.987381392,0.934584122,4.235357971,5.948161135,1.07457964,4.350101325,1.095652763,0.957952899,1.130764313,1.119792349,0.829029671,7.517771249,0.972767624,0.874404315,404.8318092,1.026770822,4.374783394,1.050600065,2.459168938,1.235144776,4191.190983,37.59992181
5.805776909,1.174314866,0.998487927,0.910148649,4.722516104,0.815147894,3.850409511,1.075031233,1.124193834,2.08178997,6.660379408,1.140261907,2.345534214,1.160200776,0.914118202,1.278554574,1.040751171,1.219762006,6.168870899,1.07273202,0.927739995,142.1762985,0.857933016,5.092677225,1.199572271,4.296684021,1.291848652,1332.116541,26.74675659
4.631145727,1.129395993,0.889602488,0.926833327,1.629003264,1.128089405,1.931937641,1.227025502,1.097157582,2.767690626,5.150240087,0.950508057,2.21946399,1.191839787,1.02209606,1.081330233,1.113070257,1.034893161,8.49262822,1.188075242,0.934892104,258.9448527,0.920899772,2.589635059,1.202407341,1.310118893,1.106452381,1578.300725,24.34736171
2.587349189,1.396698302,1.659886082,0.994995813,2.854324103,0.949054784,3.804138174,1.191433263,1.099871685,2.932358235,5.780576432,0.997773295,2.058009608,0.947097982,0.808788063,1.267385361,1.035861867,0.8835002,3.034445968,1.089316209,0.809492198,92.89174532,0.94556778,1.033443905,1.195647854,1.352725878,0.913135649,2619.605623,32.8754841
3.422117014,1.070696468,1.450727121,1.198363718,3.42146975,0.982519339,5.459655735,0.914547996,0.905508166,4.702047322,6.767526328,0.987652194,1.224979112,1.271880288,0.914064067,1.245336226,1.140201235,1.064168232,4.974425486,1.058131782,0.952040081,164.0392798,1.066309836,2.387332421,1.185133083,2.138574602,1.003728944,4212.259476,37.64035473
2.53947,1.191343759,1.5130785,0.994990518,5.254027198,1.114882696,4.822634468,1.029919383,1.087187648,5.706172644,5.265664045,1.125376527,1.463866039,1.094847132,0.887303254,1.542680234,1.095014138,1.087932681,9.628477069,1.186151454,0.90781639,289.5935967,0.933946077,4.174559025,1.029596109,1.597412892,1.006474824,4584.049136,65.17797701
3.065941763,1.378176315,1.489639891,1.047181714,5.173074979,0.962307523,2.445489078,0.956210119,1.100437283,3.852165728,7.622759802,1.079082268,1.373687697,0.925962551,1.070339721,1.172710366,1.053913644,1.062251808,3.024166166,0.981642427,0.81025461,57.45737152,1.011396306,4.977708079,1.030828656,4.326018278,1.271968771,4888.082334,34.89892183
1.571068327,1.162658015,1.207294329,1.18377944,2.359247974,0.848477429,1.99580195,0.932013792,0.97485874,1.277797123,6.755902985,1.064054929,2.947928683,1.120554629,1.074153836,1.57134165,1.140709048,1.146287925,6.931604817,1.015859688,0.87463173,266.8355145,1.091202078,1.946852078,1.011561783,2.366505942,1.151760368,310.8776416,28.31775023
2.568900103,1.217879281,1.613089744,1.158041094,2.054510396,1.165976305,4.480038799,1.252035982,0.926648724,6.123649107,5.78978246,0.942244298,2.934378641,1.06531536,1.089986747,1.175070453,1.127901121,0.916307192,4.999750787,1.049373165,0.898947444,147.5558813,1.040148243,3.702896518,0.965944339,2.261317922,0.935927649,1869.528784,52.60834994
1.519539324,1.260740625,1.128218949,0.950464208,6.557669546,0.983330046,3.731062217,1.065800786,0.986742233,2.41467572,5.817482137,0.928350328,4.237192133,1.178921209,0.861612161,1.411325827,1.106651491,1.143692725,3.077041366,0.978062521,0.770170707,278.0307627,0.984264678,2.517404974,1.118234342,3.361969279,1.152262367,2780.996101,29.43197838
4.420728335,1.389067862,1.487705706,1.092359902,2.460572977,1.171403595,4.510803792,0.912957693,1.12867861,4.560559017,4.161275933,1.112691996,2.426662144,0.994659738,1.055292191,1.425368812,1.019075672,1.162084803,5.044069247,1.130575643,0.972156839,194.8108364,1.075161868,4.527975932,1.197042966,4.567665332,1.159607609,5682.128598,51.67780673
5.158408106,1.298233641,0.812973414,0.950370702,5.023007019,0.949575373,3.668624314,1.185086107,0.924046508,3.003981446,6.292303543,0.883001118,3.574328869,1.241787489,0.91321069,1.583918216,1.034734445,0.8860839,9.887351334,1.020285114,0.853985704,174.4031847,0.876625951,2.755367024,1.236469391,2.871783287,1.03925622,2331.627373,31.69460561
1.944587442,1.215642926,1.057012239,0.98413562,1.753232372,0.796092968,3.656866524,1.154561282,0.93664566,3.367904522,2.763455987,0.843393859,1.883322298,0.946299317,0.923232908,1.439280514,1.082520061,1.162430425,7.23113698,1.154000759,0.791154701,415.900983,0.842873835,1.447423657,1.217303438,4.656034922,0.971447057,4902.758308,63.55835325
3.929596205,1.402799429,1.644405345,0.98411258,4.45834127,0.860936176,4.064026692,1.01430157,1.029305926,4.559092251,1.939557495,1.000580673,2.401880873,1.260677046,1.007526673,1.221566824,1.041866753,0.941074762,7.892272334,0.977047321,0.799190874,58.99863625,1.09999279,5.755618787,1.184498626,2.927929824,1.202550756,3977.119056,38.46968435
5.536276925,1.352590946,1.702066622,0.819553825,4.046568381,0.90825617,5.036917969,0.898079861,0.935012304,1.487274829,4.304941212,0.925649632,2.469302566,0.82485469,0.919552245,1.213811065,1.099821421,1.114160189,6.823189318,0.925510133,0.894864336,291.4522989,1.01140048,1.043245943,1.097820919,3.130812339,1.088977899,1741.639759,24.48744712
3.366510794,1.133431624,1.424652535,1.15359923,3.091461399,1.00114635,2.385481851,1.193259163,0.940531737,3.219831612,4.200249885,1.072237968,3.42594241,1.112034254,0.837257042,1.378967164,1.015951339,0.827257781,9.331416557,1.075866821,0.760108246,323.3689817,1.041206713,3.922340937,1.078527761,1.208591626,1.296511363,2616.577287,28.19832141
1.606807649,1.068260803,0.745210909,0.802432742,4.7454732,1.096900327,4.91343186,1.076279362,0.913193951,4.31911786,4.423547858,1.109396573,4.054356659,1.027596869,0.968743418,1.520977383,1.106528219,1.074753102,3.180492671,0.96695644,0.840157773,12.44813466,1.167022898,2.782385875,1.038942544,2.866501905,1.079785363,2175.160614,37.24824259
5.192674662,1.15208599,1.281494864,1.084282075,3.417270041,0.825564459,4.629796471,1.065632103,1.079965248,5.905441461,2.612991677,0.818847819,3.437653962,1.244843194,1.028214735,1.448868494,1.118490701,0.913421037,3.134876161,0.914417288,0.944365405,72.60325311,1.14760356,2.454361215,1.031909062,3.767664051,1.100942444,4029.260179,65.19443998
2.831592259,1.274668007,1.306005605,1.028970729,7.030528336,1.063126804,3.567112479,0.964074463,1.014093478,3.94694011,2.82073464,1.085939173,1.199304225,0.838570151,0.938743981,1.237674316,1.024686226,1.180761624,6.42042866,1.112968548,0.912147348,348.8708809,1.156686999,5.727865026,1.218249577,1.103930904,1.018333441,4206.654745,38.99833095
4.783939633,1.251442151,1.200513574,0.821378048,4.119907041,1.173916498,2.610864316,1.113927399,1.04646675,2.231866256,6.480219897,1.167920319,1.353606313,1.061141044,1.026643375,1.046857381,1.12420579,0.911078067,7.344215063,1.152131405,0.895798669,353.0464395,1.01924186,1.35348712,1.008845342,2.093248108,1.141231628,2967.62226,33.66288008
4.105952904,1.172733314,1.314722841,1.085156806,5.491133803,0.995580684,4.645046827,1.153090812,1.076339462,2.259442686,2.359014396,0.917786364,4.22359183,1.106932618,1.012343438,1.103649817,1.034378823,0.991180734,7.736217565,1.089944083,0.852692733,291.0174627,1.147177562,3.835889694,0.992414315,3.698266958,1.260178216,923.8148095,20.46353905
3.973966592,1.288857373,0.731017507,1.077601172,6.647232479,0.979523854,1.443731637,0.850120311,1.087952328,3.59186566,4.98004943,1.101292966,4.942834385,0.962104467,0.955722493,1.225088856,1.168618246,1.118616521,7.656196287,1.121541388,0.919276506,91.78730543,0.92048009,4.227410449,0.977335283,1.923159378,1.08119209,2057.745458,25.89880232
4.88773196,1.156257734,1.305584638,0.815588194,6.650951596,1.152138081,3.29168774,1.215822086,1.045137239,5.357529751,1.805247754,0.875333053,2.563363769,1.102676335,0.862448528,1.201287452,1.132303192,0.854562056,6.182708249,0.966468669,0.86900832,167.0357246,0.926834115,2.980788792,1.18672378,1.336449651,0.960357119,1115.118709,21.59525025
1.604858322,1.403883358,0.896491661,1.022590108,2.125463367,0.891342764,3.059066331,0.998033678,1.088999186,2.056792809,5.29848188,0.972948089,1.446241299,1.05142521,1.069210522,1.019293607,1.057154156,1.071779589,4.890460038,1.014391573,0.891743637,227.8382865,0.928009157,4.020726526,1.082507876,2.613712074,0.998481466,1148.677893,43.24949609
4.525181467,1.290235894,1.652953914,1.114255282,3.790223004,0.798954009,1.754509862,0.951471356,0.944331664,1.738296215,2.499518849,0.90012597,4.461640469,0.90038626,0.816661674,1.259503593,1.07123226,1.083681962,3.771303188,0.966987352,0.790629053,406.9642682,1.148346128,2.8853799,1.096340632,2.833685176,0.890590801,277.4844903,14.20085882
1.377955825,1.400298659,1.613109505,0.89423074,3.352552518,0.979889427,3.741951201,1.188411343,0.91225265,1.331718551,7.307817226,1.075905852,2.8057149,0.939069513,0.872710731,1.622653794,1.121084958,1.11416268,3.216130381,1.077288041,0.88828449,306.0666069,0.859343252,5.01589331,1.220502405,5.455822044,1.220656908,7302.124989,40.75239308
4.924661745,1.40704566,1.690856761,1.094004486,4.332746428,0.878591672,2.609446342,0.908471348,1.109337855,1.634503454,2.443855476,1.063494274,2.791313837,1.074287527,1.04441652,1.124316916,1.123178917,0.989513076,7.798443541,1.157962705,0.907184836,320.9430187,0.95803133,3.256344558,1.196918732,1.471026542,0.967929706,4075.414092,33.40657985
5.114661112,1.022312002,1.692142597,1.071507879,5.273715389,0.805713109,4.974743041,0.925921666,1.077162296,4.480061013,6.409200537,1.117473215,4.841638524,0.891157135,0.876031003,1.263768937,1.023896862,0.867672866,4.773671399,1.03688225,0.926400068,352.4651999,1.013940736,2.392826368,1.211126689,3.080276638,0.949766652,6097.241785,43.07228983
2.866026626,1.049304385,1.191300179,1.192903606,1.839952843,0.8091136,5.72296422,1.235843481,1.059657015,1.974675894,6.322203111,1.116683646,2.046143869,0.838004184,0.965285465,1.037994046,1.007741147,1.08981619,5.897007874,1.090560389,0.88331531,315.0828414,1.164361154,2.808749731,1.037886367,3.334049039,1.226361066,7761.853734,46.37577965
4.419136976,1.198982934,1.470743852,0.861042645,5.890301444,1.048551999,2.268174496,0.955888429,1.054672543,2.646308518,3.280275263,1.150501577,1.73196335,0.918586016,1.007620618,1.594659196,1.034033194,1.007943953,5.223365881,1.123163471,0.944398604,134.1120961,0.865435987,4.912022854,0.97365029,1.800810759,1.108234037,4084.742244,66.37934731
2.566137895,1.383574252,1.417022325,1.153863725,1.685956414,1.044659162,4.517557047,1.180018597,0.914826658,1.692921046,4.833111215,0.937669561,2.003265838,1.174264654,0.882073408,1.105153135,1.092761241,1.166535914,9.341548447,0.923374752,0.98429381,369.1023176,1.065765641,1.924432225,1.153612978,5.145548006,0.974439365,621.7529676,18.98554457
1.778398418,1.276412884,1.038986921,0.82536629,4.20559308,0.9738027,4.276881674,1.116756373,0.91691169,4.412819169,2.885888999,0.974675758,2.846405455,1.097981072,0.819904989,1.580303895,1.117467661,1.088511293,4.162319216,1.022810018,0.863624454,50.02351409,1.19617181,4.808135412,1.065325035,1.918659259,1.164009172,518.951259,19.58218356
3.370814133,1.404000551,1.595751002,1.035180558,4.576307856,1.136039727,5.767382266,1.234204741,1.031040214,1.783939528,7.644503298,1.03360367,3.67065456,1.18788896,0.972239718,1.310157888,1.124731838,0.86884952,9.409681282,1.079038747,0.853638263,127.219701,0.999189621,2.222248672,1.160243643,3.816035206,1.071746501,657.6655978,18.66315424
2.504427619,1.011628088,1.688526995,0.926290563,5.036706164,1.062210853,4.383538884,0.93257226,1.084631722,5.187924996,2.64736454,1.017449481,3.10451786,1.00049756,0.993536922,1.521823172,1.1681208,1.176861055,4.282725962,1.023399383,0.811870553,276.7868894,0.897333199,5.277155524,1.141553942,1.445858809,1.162964907,3271.751886,29.9574962
3.519120179,1.015014774,1.255782627,1.214543071,3.229461386,0.8667924,2.377855358,0.851366913,0.948120733,1.659440106,5.813302114,1.165678442,3.88189727,0.814868345,0.970117062,1.318510671,1.002859895,0.96177101,9.74157958,1.083295385,0.787301426,7.14263603,0.867466707,3.612781688,0.994241038,1.134685749,1.043756475,239.4827642,21.30813732
1.27213047,1.125039661,1.382430928,0.888936111,4.95930703,1.062110727,5.284175574,0.949603766,0.917710977,1.441883572,2.904102203,1.094600096,1.72948141,1.254937249,1.089046993,1.500002303,1.168962134,0.870935072,5.928742969,1.085736591,0.953967564,47.98107183,1.021216439,1.931889083,1.231415653,2.74293738,0.942353419,8791.340189,56.55889072
2.876627339,1.013504689,1.261038366,1.218800746,3.618555606,0.821439456,2.670237627,1.124605453,0.928422733,4.181253956,5.358056926,0.869865279,2.40389873,1.283318981,0.79267905,1.618778397,1.053091015,1.11417054,3.669809758,0.921903361,0.835444281,327.9691632,1.043356919,1.221754803,1.051060547,4.348458616,0.96878687,3329.653292,60.96720304
4.9104601,1.097651271,1.438511362,1.03548358,5.221555287,0.91440053,4.008495608,1.112873774,0.971938979,4.323000842,6.923630061,0.865395961,1.2359763,1.088322285,0.945755228,1.066175201,1.070667584,0.963321651,6.457015357,1.003416153,0.871829042,66.99511922,0.842039349,3.522135853,0.95213567,2.403936401,0.876561343,4117.281849,62.05688731
5.182161448,1.013457301,1.095142713,1.079869083,1.7779969,0.854718093,2.681438633,0.824456411,1.118392321,1.470798117,2.306559801,0.865032944,3.186441229,0.861046338,1.084459991,1.531254208,1.167803654,0.995510124,9.430157387,0.99295132,0.839418623,349.4184332,0.900735285,2.1094353,1.075841116,3.584223806,1.107515352,692.9641042,23.77611159
4.770170345,1.381462914,1.348389813,0.980927426,3.947128865,0.963690674,3.286291622,0.891059742,1.095313737,5.682859061,1.798577027,1.066434218,1.885758487,1.012830631,0.91652368,1.029029516,1.073528768,1.042086566,5.53228627,0.936830673,0.805374325,394.0530654,1.173340348,1.381635287,1.131010631,5.008505783,1.242265411,3547.859568,63.95844825
4.817509376,1.275344464,0.896692235,0.924259194,6.313660691,0.792685894,3.025895752,0.86700962,1.102029997,5.345344507,6.136340133,0.837227557,2.62922741,1.208938267,1.075532623,1.496239386,1.081017248,1.042471754,6.5002203,0.937721555,0.823539225,316.681967,0.970597745,4.168354045,1.026172579,4.433765325,0.951781793,1072.7467,31.81688771
2.520716766,1.252284957,1.704858789,1.209474346,6.348365925,0.926723129,3.077230929,1.037896807,1.008330543,4.688354129,2.699961302,1.122219154,3.981845383,1.064807933,0.82092238,1.148492073,1.152265226,1.077626743,3.801595887,1.098500871,0.941189371,59.9319548,0.973301023,4.774259402,1.092412574,4.179318,1.159370239,1796.410396,29.91143125
4.020976765,1.026875841,0.916482638,0.82583154,2.7081525,0.977447407,3.084459976,1.215236982,1.121332245,4.988853103,1.733622733,1.039799881,4.174423053,1.081014847,0.909119405,1.474764949,1.08972131,0.82488481,3.486700514,0.996354835,0.790406194,183.5328406,0.860354636,3.151855936,1.197759121,3.533922307,1.20207871,736.9506876,22.70009863
1.836181486,1.303409267,0.861288305,1.014099971,4.962425012,1.095765672,4.015283226,1.186182806,0.939292065,1.743721076,6.849345375,1.088257643,4.131860733,1.042268349,0.79075494,1.091204125,1.053563688,0.937604783,7.284645101,1.103433361,0.851908995,284.8116287,1.195360298,4.689263655,1.120482482,3.779058154,1.006727781,1181.382749,41.22622331
4.495347839,1.041438307,1.599218166,1.000801653,5.681697359,0.968188628,3.359763253,0.916653124,1.097433864,1.341045706,4.842633012,1.131023053,4.819754025,0.921474012,0.954312657,1.27913285,1.133431675,1.223002642,6.251737893,1.052542144,0.805202465,77.38895449,1.160936473,4.82449815,1.02353992,3.530433719,0.915487871,2221.83146,40.92288087
4.604398795,1.359555042,1.307169251,1.096720437,4.939459965,0.797825407,2.658874784,1.223115936,0.91071254,2.088407091,3.372514583,1.091396988,1.732027356,0.96164592,0.856546179,1.417212404,1.05954169,1.101388509,9.922029702,0.999171243,0.982938974,145.7306234,1.049753394,3.648646774,1.133982298,1.430767348,1.130156681,2697.249735,62.13697519
5.868519626,1.377208782,1.396315529,0.898302085,3.115691421,0.874196065,3.812739711,1.254089314,1.072617993,2.900572204,2.874160945,0.988424744,2.459212148,1.10480272,0.93392239,1.344097889,1.041716517,1.099344842,4.847870347,0.943486404,0.994294154,87.82933029,0.857306306,1.833971377,1.009716696,3.147405125,1.266982098,1452.020326,31.37528839
1.587779511,1.005797558,1.10084475,0.849106304,1.944935758,1.013036854,4.003764534,1.106268991,1.067428313,3.057961362,2.858436264,0.874386166,1.368961407,0.811342145,0.931675343,1.15482119,1.131685729,0.815085785,7.338915742,0.934216857,0.965971712,76.15082176,0.914932247,4.589749836,0.984414734,3.390715059,0.93747285,968.6979962,30.00213099
4.008557382,1.331356559,0.979433287,1.21847065,6.169762068,1.062416862,1.161833904,1.243525108,1.112907454,2.386428906,4.501488907,0.894825167,3.628743578,1.06159307,0.81846087,1.255919339,1.036454864,0.882156537,3.217171676,0.925946945,0.966917614,41.61705892,1.08064228,3.518052193,1.048711415,1.448394923,1.075510539,2832.479218,32.94316761
3.091334999,1.010175631,0.798591113,1.026895907,3.394608566,0.924625766,1.618925181,0.834221433,0.979904299,2.912070792,4.012099191,1.199849111,4.228797465,1.205544369,0.999256385,1.393415959,1.002708764,0.902568395,6.638115451,1.129487631,0.776912237,309.4092863,1.001714058,3.385879322,1.165502831,4.899517622,1.156727945,2173.905233,38.9292167
3.246764056,1.081555361,1.079578752,0.86402688,3.39499133,0.87537823,1.580989524,0.869194565,1.126687604,2.530466024,4.105738496,0.826120924,4.512030205,1.078020773,0.785292213,1.589811319,1.099581123,0.978778223,8.438316223,0.990856702,0.965247008,255.7845397,0.960690035,3.709760867,1.211637192,1.76149975,1.267107338,1155.564363,33.79911757
3.274079708,1.250050123,1.419737293,0.883133118,6.63426857,0.860642054,3.751455038,1.217525794,0.907524432,2.867196052,7.370331346,1.050257,4.570949839,1.04845532,1.075424332,1.543160356,1.154886506,1.085562012,6.247628374,1.1328498,0.864070495,342.6568409,0.881080596,4.797260306,1.023360733,4.354041476,1.238462593,2605.623906,26.58224105
2.917011442,1.373176022,1.032909176,1.206085637,2.460641212,0.997574846,3.364999383,0.986974897,1.1299848,5.338551328,3.830746654,1.113168918,2.890436321,1.087126808,0.987060284,1.306269043,1.071757481,1.210107074,5.464428257,1.09400929,0.856056709,135.6820831,0.948754643,2.049546497,1.091003737,2.124980515,1.102210164,3602.212243,64.79055208
2.936781638,1.10110963,1.494030565,1.13583979,3.301619573,0.842931197,3.621417715,1.231351605,1.132217843,2.778450061,5.718698886,1.169094859,4.357056928,1.000170658,0.883755349,1.351377097,1.013055379,1.183358598,7.283923392,1.112668918,0.912954476,344.4178415,1.00147648,1.297149719,1.200959077,4.546168229,0.940028524,584.1808992,17.36418189
3.818167699,1.243389273,0.988511988,0.846828583,3.2472694,0.759190261,1.298090093,0.921433887,1.138719277,5.313585592,2.977643546,0.929685754,1.529923033,1.133187545,1.070839737,1.071426001,1.1237238,1.082872155,7.583515036,1.119937646,0.791803786,157.1689257,1.024428384,5.105741468,1.190820759,3.947424194,0.898936354,1633.208151,33.25765158
5.258120315,1.189624742,1.10574727,1.104369941,4.280343516,1.08137901,1.840705475,1.186305752,0.989848596,3.31722116,4.766731295,1.017438686,1.709373042,0.915169733,1.086351723,1.53914762,1.124932825,1.072256441,4.803938656,0.986979284,0.84768874,18.52116143,1.04233116,1.686559983,1.143806975,3.791796966,1.130551056,1260.943602,45.02526721
2.910836764,1.294317594,1.45653566,1.159275222,2.979711833,0.807755838,5.868461176,1.20879139,1.110504648,6.043074782,2.866423527,1.054264621,2.193730759,1.068402374,0.872265352,1.058663343,1.112479942,1.161039185,3.043730416,1.164178272,0.999999273,278.3189158,1.185411209,5.17317176,1.014207304,2.940051852,0.962628064,6359.259536,39.05880563
2.234684014,1.102894681,1.606995427,0.925910819,3.989506381,1.11301773,1.39639528,1.166031167,1.035142809,4.997252817,1.57153352,0.892927957,4.704043371,0.939226185,0.941385142,1.627273682,1.105368345,1.220671313,9.311571142,1.001046928,0.798250854,292.9107863,0.925717403,3.978234454,1.095405721,4.115074685,1.162346845,6554.655603,57.56693884
4.25115283,1.359512442,0.750891237,0.943108421,6.072187728,0.727127996,1.594559022,1.16437762,0.96305649,5.705334348,3.485497598,0.881782572,1.029668433,1.103215137,0.992399713,1.184526284,1.151043594,1.208540023,5.602693473,1.151862075,0.993180676,192.9401035,1.10418817,3.334159211,0.961977453,4.582867901,1.080919964,1990.609965,48.24658869
5.240178378,1.422351144,1.588781568,1.175439676,5.071425614,1.034208393,5.407718895,1.12565709,1.056873685,2.548478759,7.340522986,0.898728696,2.541705182,1.098362473,0.998761466,1.419519283,1.103957571,0.932097578,6.32883359,1.051682295,0.824766557,226.9187442,1.043273422,4.450064459,1.146144752,2.781659005,1.00052214,1920.572007,53.25397379
1.33146264,1.280579678,1.421304998,0.892503619,5.30809443,0.865559183,1.101905823,0.858398707,1.085069645,2.286786321,7.774781501,1.014130048,4.70924984,1.098002841,0.824422858,1.402039909,1.113100705,1.034693898,7.311337848,0.96214772,0.819471118,148.3461601,1.032116938,1.037680927,1.144559467,1.78609432,0.88678673,5520.747624,37.07013021
3.524067032,1.263110534,1.371481087,1.006059153,1.706554369,1.169338925,5.2069733,1.104400249,0.965402931,2.577553808,6.082824998,1.135086234,3.869416017,0.98117,0.902943292,1.226091482,1.114745538,0.958535181,7.954662672,0.994709745,0.977810017,154.0568862,1.011282801,1.122351438,0.992277205,2.549250117,1.254478674,1298.134253,23.04358957
5.82706807,1.386067375,1.306478673,1.107976347,4.660823571,0.846015609,4.011491392,0.832486393,1.022258354,6.1432968,6.369271999,1.075442168,4.96197077,1.131135322,1.028995194,1.463499022,1.048395354,1.132317007,4.550652596,1.010826842,0.850183986,22.55164752,1.199702858,2.295788918,1.072959379,3.624923742,1.213337569,3462.854538,47.15676675
1.9906321,1.379582179,0.832015202,1.098357441,1.89514211,0.9453759,5.920876939,0.865074944,1.040682033,2.772302948,3.711814907,0.909730244,3.56301819,1.125692602,1.061359067,1.268023525,1.078791323,1.15921273,4.511919424,0.998383102,0.861226461,199.2915466,1.069221746,2.820711585,1.228541975,4.847378364,0.939438398,3342.22579,58.77773318
3.319039968,1.37499154,1.431730776,0.911009491,6.64631713,1.095554807,3.083166018,0.857149767,0.963499986,4.316643798,5.295630166,0.981741027,1.784530865,1.035330897,0.872639685,1.54739414,1.139433992,0.868516017,5.589995312,1.178620978,0.771191439,243.4858306,1.102293375,2.980227065,1.079738131,1.591367767,1.298642136,4099.438337,45.64070173
4.211227021,1.150680962,1.285829372,0.903178844,1.598180584,0.920309403,3.354435953,1.140100745,0.998996846,3.886339911,5.894190276,0.900816731,2.467366181,1.249980239,0.813117524,1.628962473,1.012949393,1.072914358,8.798515346,1.039884624,0.78783629,228.5700844,1.171714675,3.817411165,1.133727424,1.224393043,0.877319382,123.4735661,16.89855798
3.0255515,1.364692187,0.868758332,1.035958631,3.424512681,1.006303817,1.911261932,0.829462042,1.034899357,5.407055356,4.508741861,1.050214021,2.184603575,1.229115941,0.873315469,1.190893175,1.149891587,1.052982865,7.93594688,0.954420548,0.946515833,205.7237419,1.104749399,3.187536908,1.210035314,5.123661206,1.276512018,3372.405901,36.84022882
2.841214029,1.148569797,1.444800256,0.98256448,6.693753339,1.094738202,3.217847221,1.132704491,1.01430097,1.639576145,3.45159485,1.119754038,3.331426013,1.012738748,0.80285979,1.506196826,1.025231199,1.223536055,6.812565742,1.029479395,0.911265386,244.3263363,1.172433076,2.239260298,1.136929208,4.53383876,1.039276351,2180.199918,53.77998839
