$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,<$f1,<$f2
-1,3.0,-1,1.0,2.0,3.0,-1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,-1.0,2.0,2.0,0.0,2.0,-1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,96587.0,609.0
2,0.0,2,1.0,3.0,0.0,3.0,0.0,0.0,1.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,-1.0,2.0,3.0,-1.0,2.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,96579.0,605.0
2,1.0,2,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,-1.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,3.0,2.0,0.0,1.0,1.0,-1.0,0.0,3.0,3.0,3.0,3.0,1.0,-1.0,2.0,96721.0,554.0
0,-1.0,0,-1.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,-1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,-1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-1.0,2.0,0.0,0.0,2.0,3.0,96162.0,656.0
1,2.0,1,1.0,-1.0,3.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,2.0,2.0,0.0,3.0,3.0,-1.0,1.0,1.0,2.0,0.0,1.0,-1.0,3.0,1.0,3.0,-1.0,2.0,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,96366.0,610.0
3,2.0,-1,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,2.0,-1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,2.0,3.0,-1.0,0.0,1.0,1.0,0.0,2.0,-1.0,3.0,0.0,-1.0,1.0,1.0,2.0,3.0,3.0,-1.0,0.0,2.0,2.0,-1.0,0.0,2.0,1.0,0.0,96260.0,577.0
2,2.0,1,3.0,1.0,-1.0,0.0,1.0,2.0,-1.0,0.0,0.0,2.0,-1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-1.0,2.0,3.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,3.0,2.0,-1.0,1.0,0.0,1.0,3.0,-1.0,3.0,1.0,3.0,0.0,0.0,1.0,96219.0,613.0
1,0.0,-1,0.0,2.0,-1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,-1.0,1.0,1.0,2.0,1.0,3.0,2.0,-1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,2.0,1.0,1.0,95882.0,612.0
3,2.0,0,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,2.0,3.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,-1.0,3.0,3.0,1.0,2.0,-1.0,0.0,1.0,3.0,3.0,-1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,-1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,96722.0,600.0
-1,2.0,2,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,1.0,2.0,3.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,-1.0,3.0,3.0,-1.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,-1.0,3.0,0.0,96446.0,627.0
0,0.0,3,2.0,3.0,1.0,-1.0,1.0,2.0,3.0,1.0,2.0,1.0,-1.0,3.0,3.0,-1.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,-1.0,2.0,-1.0,1.0,3.0,-1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,-1.0,2.0,-1.0,3.0,1.0,2.0,2.0,0.0,96717.0,612.0
-1,1.0,1,0.0,-1.0,2.0,0.0,3.0,2.0,2.0,0.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,-1.0,3.0,1.0,1.0,1.0,0.0,2.0,96164.0,626.0
2,2.0,0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,-1.0,2.0,2.0,-1.0,-1.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,96453.0,589.0
0,0.0,3,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,3.0,-1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,-1.0,-1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,-1.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,2.0,3.0,95978.0,627.0
-1,-1.0,2,-1.0,0.0,2.0,-1.0,2.0,1.0,0.0,-1.0,2.0,-1.0,3.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,-1.0,0.0,-1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,0.0,0.0,1.0,1.0,96740.0,584.0
0,3.0,-1,1.0,2.0,0.0,1.0,1.0,-1.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,3.0,2.0,3.0,2.0,96488.0,582.0
0,2.0,1,-1.0,3.0,-1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,3.0,0.0,3.0,-1.0,2.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,2.0,-1.0,0.0,0.0,2.0,96386.0,600.0
1,2.0,1,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,2.0,1.0,3.0,0.0,-1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,-1.0,96157.0,652.0
-1,3.0,1,0.0,0.0,3.0,1.0,2.0,1.0,2.0,-1.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,-1.0,1.0,-1.0,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,2.0,1.0,3.0,3.0,-1.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,96288.0,633.0
-1,2.0,2,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,-1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,1.0,3.0,1.0,2.0,1.0,-1.0,2.0,0.0,1.0,1.0,2.0,-1.0,0.0,96368.0,633.0
0,-1.0,2,-1.0,0.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,3.0,3.0,0.0,-1.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,-1.0,-1.0,2.0,0.0,3.0,2.0,-1.0,2.0,0.0,0.0,2.0,3.0,-1.0,1.0,3.0,-1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,-1.0,2.0,0.0,96864.0,555.0
1,0.0,3,3.0,0.0,3.0,-1.0,0.0,-1.0,2.0,1.0,1.0,0.0,-1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,96266.0,572.0
0,2.0,-1,1.0,-1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,-1.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,96075.0,691.0
2,-1.0,2,-1.0,2.0,0.0,-1.0,-1.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,-1.0,-1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,-1.0,1.0,2.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,2.0,96779.0,564.0
0,1.0,1,1.0,0.0,2.0,2.0,2.0,1.0,-1.0,2.0,2.0,-1.0,-1.0,0.0,0.0,2.0,2.0,1.0,0.0,-1.0,1.0,1.0,2.0,0.0,2.0,-1.0,2.0,0.0,0.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,0.0,-1.0,1.0,2.0,2.0,1.0,3.0,-1.0,0.0,0.0,1.0,3.0,1.0,3.0,96141.0,570.0
3,2.0,-1,1.0,-1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,-1.0,-1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,96386.0,605.0
3,0.0,3,-1.0,2.0,2.0,-1.0,2.0,3.0,-1.0,-1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,-1.0,0.0,3.0,0.0,-1.0,1.0,-1.0,96432.0,610.0
0,3.0,1,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,-1.0,3.0,2.0,2.0,-1.0,-1.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,96196.0,641.0
-1,0.0,1,2.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,-1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,96396.0,648.0
3,1.0,-1,2.0,-1.0,3.0,1.0,-1.0,2.0,2.0,0.0,1.0,1.0,-1.0,2.0,2.0,3.0,0.0,2.0,2.0,-1.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,-1.0,2.0,96116.0,613.0
-1,1.0,0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,-1.0,2.0,-1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,96262.0,607.0
0,0.0,1,-1.0,3.0,2.0,1.0,-1.0,0.0,1.0,2.0,2.0,-1.0,3.0,3.0,-1.0,-1.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,-1.0,3.0,2.0,1.0,2.0,-1.0,1.0,1.0,0.0,1.0,2.0,3.0,-1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,96481.0,616.0
2,-1.0,2,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,-1.0,3.0,-1.0,1.0,2.0,0.0,0.0,-1.0,0.0,2.0,2.0,1.0,-1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,-1.0,2.0,0.0,0.0,-1.0,1.0,1.0,3.0,3.0,-1.0,2.0,3.0,2.0,-1.0,0.0,1.0,96630.0,597.0
0,-1.0,1,0.0,0.0,1.0,-1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,-1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,96159.0,626.0
-1,3.0,-1,-1.0,2.0,1.0,2.0,3.0,1.0,-1.0,1.0,1.0,2.0,3.0,0.0,-1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,3.0,3.0,3.0,-1.0,0.0,2.0,1.0,3.0,0.0,0.0,96653.0,615.0
3,2.0,-1,2.0,3.0,2.0,0.0,1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,-1.0,2.0,-1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,-1.0,3.0,1.0,96140.0,622.0
-1,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,-1.0,3.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,-1.0,1.0,2.0,0.0,0.0,-1.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,96084.0,666.0
-1,-1.0,0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1.0,2.0,0.0,3.0,-1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,-1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,96414.0,623.0
0,2.0,2,-1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,-1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,-1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,-1.0,0.0,96115.0,661.0
2,1.0,2,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,3.0,2.0,-1.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,-1.0,0.0,2.0,3.0,2.0,3.0,1.0,-1.0,-1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,96462.0,621.0
0,0.0,0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,3.0,3.0,0.0,-1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,96259.0,624.0
1,0.0,-1,2.0,3.0,0.0,-1.0,1.0,0.0,0.0,-1.0,2.0,2.0,-1.0,3.0,2.0,2.0,1.0,2.0,-1.0,-1.0,3.0,2.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,-1.0,3.0,1.0,-1.0,1.0,0.0,96220.0,587.0
-1,2.0,3,1.0,2.0,0.0,0.0,-1.0,-1.0,3.0,2.0,1.0,3.0,-1.0,1.0,2.0,0.0,0.0,2.0,-1.0,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,3.0,96390.0,581.0
-1,2.0,1,3.0,2.0,1.0,2.0,3.0,2.0,0.0,-1.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,-1.0,2.0,3.0,-1.0,1.0,1.0,1.0,0.0,3.0,2.0,-1.0,1.0,-1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,96465.0,628.0
1,1.0,2,1.0,3.0,3.0,2.0,-1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,-1.0,1.0,1.0,0.0,2.0,96405.0,629.0
1,-1.0,0,3.0,3.0,3.0,0.0,1.0,3.0,-1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,-1.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,96284.0,625.0
1,1.0,3,-1.0,2.0,0.0,2.0,-1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,-1.0,1.0,3.0,0.0,2.0,-1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,-1.0,0.0,-1.0,2.0,1.0,1.0,-1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,-1.0,-1.0,2.0,1.0,0.0,96394.0,602.0
2,0.0,0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,-1.0,-1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,-1.0,2.0,-1.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,96113.0,666.0
1,3.0,0,1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,3.0,-1.0,0.0,3.0,95900.0,636.0
0,1.0,3,2.0,3.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,-1.0,1.0,3.0,2.0,1.0,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,-1.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,3.0,96441.0,618.0
0,3.0,2,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,-1.0,-1.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,-1.0,-1.0,1.0,2.0,1.0,0.0,2.0,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1.0,-1.0,-1.0,96483.0,589.0
-1,1.0,2,1.0,1.0,2.0,0.0,2.0,-1.0,0.0,0.0,2.0,-1.0,1.0,3.0,2.0,-1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,-1.0,1.0,-1.0,0.0,3.0,1.0,2.0,95960.0,633.0
2,2.0,2,2.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,3.0,1.0,-1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,-1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.0,1.0,3.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,3.0,0.0,1.0,-1.0,1.0,3.0,96295.0,614.0
3,1.0,1,1.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,-1.0,1.0,3.0,-1.0,2.0,0.0,3.0,95968.0,623.0
2,1.0,-1,-1.0,3.0,0.0,3.0,1.0,-1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,-1.0,2.0,0.0,3.0,2.0,3.0,0.0,-1.0,2.0,1.0,1.0,-1.0,2.0,2.0,3.0,0.0,0.0,96510.0,652.0
3,0.0,0,0.0,0.0,-1.0,1.0,3.0,-1.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,-1.0,2.0,0.0,-1.0,1.0,1.0,2.0,-1.0,0.0,0.0,2.0,1.0,2.0,-1.0,2.0,-1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,-1.0,2.0,2.0,96324.0,618.0
3,0.0,-1,2.0,0.0,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,-1.0,-1.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,-1.0,0.0,-1.0,1.0,96025.0,624.0
3,1.0,1,1.0,2.0,2.0,3.0,0.0,-1.0,1.0,0.0,2.0,-1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,-1.0,2.0,1.0,2.0,1.0,3.0,-1.0,0.0,0.0,2.0,3.0,0.0,-1.0,96084.0,649.0
1,3.0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,3.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,-1.0,2.0,-1.0,0.0,1.0,3.0,-1.0,1.0,2.0,2.0,1.0,1.0,0.0,95892.0,611.0
3,3.0,1,0.0,-1.0,-1.0,1.0,0.0,2.0,0.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,3.0,0.0,2.0,1.0,3.0,-1.0,-1.0,0.0,1.0,3.0,-1.0,1.0,1.0,2.0,2.0,-1.0,-1.0,0.0,0.0,2.0,2.0,0.0,3.0,96515.0,563.0
0,-1.0,1,1.0,3.0,3.0,2.0,-1.0,2.0,3.0,3.0,3.0,-1.0,1.0,1.0,0.0,1.0,3.0,1.0,-1.0,-1.0,3.0,2.0,-1.0,1.0,0.0,0.0,-1.0,2.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,-1.0,2.0,0.0,1.0,1.0,-1.0,96660.0,583.0
2,-1.0,-1,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,-1.0,2.0,3.0,-1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,-1.0,3.0,2.0,1.0,3.0,1.0,-1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,-1.0,96525.0,580.0
0,2.0,3,0.0,0.0,-1.0,-1.0,3.0,-1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,-1.0,1.0,2.0,0.0,0.0,-1.0,2.0,2.0,-1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,96066.0,608.0
3,-1.0,3,2.0,2.0,-1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,-1.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,-1.0,0.0,-1.0,1.0,3.0,1.0,-1.0,0.0,0.0,95996.0,644.0
