$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,<$f1,<$f2
0.170669981,1.027637087,6.868172118,0.770509703,87.52370957,2.222970805,0.585726916,2.015330645,19.67115401,487.1647346,0.028287571
0.144068732,0.917871766,6.080774345,0.890304931,94.60932646,3.971677441,1.451059644,1.926570423,10.53476987,434.6364649,0.059549135
0.117952736,0.975898803,7.988547542,0.884013081,80.41269596,2.880558307,1.363619692,3.142948654,11.85555616,606.2455348,0.046707562
0.197675179,1.090740666,4.290521006,0.933325688,85.87026186,1.159232109,1.81718557,0.883357217,10.50098774,570.4383124,0.018895174
0.146633934,1.181653804,6.233819767,0.761039954,89.08553717,4.422335985,0.006249689,4.97105656,11.69773111,654.7085529,0.066339004
0.168740616,1.091435717,2.977065114,0.787219603,83.59703525,5.714750533,0.808977751,0.494310235,11.40728514,240.6727665,0.115120547
0.161880795,0.925675561,6.283213174,0.84434977,82.09888624,7.693452959,0.564457657,2.031911719,14.04065262,129.8794857,0.0
0.111892006,1.163280105,6.796872288,0.651499487,85.58256877,5.947790442,0.07879006,0.80885788,15.97460055,619.6408272,0.071944893
0.186538727,1.255374018,3.811523125,0.850257349,90.54998224,7.957242671,0.45398995,0.959803901,13.26544085,334.9252449,0.019072313
0.118000548,0.933996785,7.578810519,0.742554104,98.00280708,3.362642665,1.162558391,3.744243417,13.42051565,577.9247035,0.02066902
0.149231974,1.202236805,6.846272871,0.631816804,87.50246341,3.892538759,1.33900681,2.35930467,18.93236728,1001.200876,0.063180572
0.156949088,1.257562606,2.912800801,0.842182511,91.26269217,5.933886021,1.328849455,1.541437196,15.88977889,282.2751704,0.07933919
0.102405143,1.172397403,2.321525913,0.913422559,80.25586619,5.393625443,1.349192975,1.946062414,19.19026291,284.5678655,0.018304754
0.181917673,0.902307099,4.974705579,0.849083405,82.91035934,6.511992353,0.595781086,3.405120391,16.05007216,191.5394187,0.099686861
0.191619257,0.822806995,2.538462482,0.692261513,80.16920589,1.945802383,1.577848485,4.780711206,18.0680435,225.1479029,0.05545666
0.198774155,1.234791117,6.996968935,0.695448872,85.12801744,7.952521631,1.753734185,1.327171987,15.18920838,943.1065942,0.115485119
0.106245949,0.894335637,4.458475574,0.803811796,80.54518181,1.5156865,1.279975076,3.738360787,18.88772742,370.6231908,0.02228775
0.151385574,1.031601423,2.061484112,0.738340283,87.04674273,5.834277136,0.402824454,4.362306657,10.94601451,130.7450332,0.052921689
0.111991288,1.178169326,6.677472218,0.687479463,83.82939849,5.246587927,0.252001084,1.691545294,15.63608232,469.5022134,0.066324029
0.143126058,1.029386791,4.008504665,0.616833782,97.3303912,4.591577813,0.703738836,4.080822437,16.5801017,263.5226162,0.034828753
0.171726729,1.152916419,6.179759262,0.719735353,85.98136564,8.939273484,0.538628701,3.728191206,19.19670429,471.9315967,0.050498589
0.11131142,0.96900042,7.456420668,0.847641284,81.80059588,8.344573424,0.463933478,1.830130941,19.40588172,443.3028469,0.049445093
0.152118012,0.891099435,7.061721057,0.694803168,94.07502859,8.556173051,1.662829809,1.442593354,12.56997261,565.322962,0.122567437
0.172039506,1.04312098,7.977279946,0.764111506,93.35679626,6.592163349,1.82146064,3.739354476,17.71952417,631.0704064,0.04623069
0.101067628,1.119914308,6.784446021,0.77852238,81.18632997,6.329412042,1.889515707,4.601884126,19.64063822,720.7411827,0.100912805
0.182740709,1.248016066,5.588063699,0.701148863,94.64359594,7.77247255,0.573037536,4.271464408,18.77571264,475.0093761,0.126564793
0.114108313,1.15029795,5.328156108,0.68281756,98.79230408,9.09577701,0.37465202,4.223891239,12.47563666,307.456532,0.095230518
0.101989922,1.173857402,6.003195694,0.614318577,83.84198866,4.701705644,1.693900502,1.357162983,17.90537471,827.6197102,0.026700047
0.155744237,1.043888149,7.34600033,0.720479825,92.01818975,2.591795084,1.009765026,0.110799568,19.63825178,659.1049884,0.027337384
0.113822937,0.872125423,7.869658949,0.737233794,81.81842732,3.467127832,0.252913089,2.101286521,10.99479493,389.1833063,0.00414385
0.105775083,0.991067297,3.120837005,0.649054114,86.68482552,9.596289244,1.501156845,0.20981443,13.237617,255.4669593,0.085628449
0.142041631,0.933254682,7.300138424,0.848194756,85.69044256,3.276410974,1.890548403,3.263394767,17.83097445,617.858725,0.041380251
0.114810523,0.949723778,3.277601039,0.65562003,91.89775969,4.678496262,1.482089587,0.964741301,10.12986673,347.9008231,0.055908646
0.123347381,0.994606438,7.484893296,0.898728558,94.55863627,4.449316191,0.755549026,2.046347167,11.5967325,239.8428542,0.0
0.175545307,0.853076586,6.350960909,0.705460676,82.06310676,4.732167707,0.263467915,2.227602373,18.04115181,542.8950473,0.079183196
0.156254965,1.012795867,7.496132581,0.684444788,85.5220615,9.301836819,1.983967527,2.16566697,19.28625399,624.6833789,0.121884785
0.132142632,1.01915596,5.902636001,0.946967107,97.40069494,8.032139256,1.268986056,0.691204734,19.45445108,496.6250855,0.064128183
0.166778882,1.033961043,3.900902918,0.640085627,94.44851757,6.005135607,0.651802495,4.536315986,13.62763359,257.3860315,0.050286634
0.143942954,1.053554555,4.725928087,0.920297488,86.67093173,8.241561351,0.81706978,2.887539687,13.11870915,195.673172,0.099520912
0.195551004,1.215947037,7.596587267,0.614885044,81.55662113,4.355168608,0.876072466,4.204259524,16.38988018,719.1062698,0.075940062
0.163738955,1.146863314,2.309152035,0.874321874,92.07885459,3.993062586,1.337177156,1.851713027,12.99221709,205.322711,0.052976095
0.174356793,0.835605929,6.707583922,0.755074513,99.60703515,1.384475074,1.62856911,2.284998749,10.63628292,427.8712829,0.031805779
0.130507524,0.953510984,4.932548568,0.762383416,82.60952878,7.346409277,0.070658902,2.057685395,13.78640732,255.9147059,0.097568329
0.170899777,0.98928858,2.244244583,0.88709818,98.31958891,6.014940092,0.960336409,4.846060366,11.22181946,99.08113121,0.138911571
0.136695684,0.947368614,7.004486507,0.903877614,90.64469863,5.692743636,0.702393043,4.816329417,16.30332283,567.1332343,0.081629301
0.100496449,1.050171446,6.037900792,0.699280978,81.60410093,8.212576675,1.837952785,2.646099736,16.26913366,643.6297281,0.061003332
0.10134972,1.052712035,6.544661574,0.904421859,98.72271854,3.322069581,0.290659272,3.196067568,17.55610538,379.7312411,0.008492133
0.109688035,0.912810001,7.916502199,0.933940704,94.90515936,3.508928831,0.347347722,4.832621693,12.07060448,360.3719564,0.047575448
0.163884693,1.216221462,6.928364546,0.944513734,87.24396789,2.169369206,0.848129136,0.167768119,17.11326571,501.3260367,0.05076467
0.177845483,0.942309878,6.264686083,0.902996904,96.93956945,4.13574002,0.835688674,3.566583332,10.4259514,398.6354323,0.014562837
0.155060886,1.211773086,2.441776957,0.787251358,82.56542498,1.044138313,0.634180423,1.236570986,19.47497966,192.3872031,0.012387567
0.154163351,1.157136737,7.974493,0.60772753,82.14433921,8.47437799,1.883574195,0.275228945,12.60397742,963.8662267,0.133505605
0.180029376,0.98335576,3.717016317,0.64090802,86.68699963,5.986514819,0.482286667,0.728586038,12.19514675,175.8169609,0.101623032
0.188963997,0.920855266,2.302935118,0.747696818,93.52815793,4.039630102,1.7501799,1.841823281,11.60128403,201.0986248,0.064482731
0.148200229,0.852497719,3.656460951,0.934620983,93.07005054,5.49207746,0.579370362,0.985266094,16.58299882,198.1231157,0.01860336
0.120559799,0.942513085,6.789838526,0.842192038,85.55024173,7.75930077,0.248842423,0.24588953,10.92163161,542.284779,0.358652431
0.18642844,1.179881702,2.731871771,0.719731989,89.05783717,5.503331051,0.302972009,4.091415535,16.95052065,204.3231444,0.120694372
0.1330933,0.879278241,7.670759374,0.62958609,80.80918006,7.791259759,1.11977355,2.431667864,15.59391027,567.7384748,0.049292144
0.117817658,1.187899427,2.187351799,0.813248152,90.47811022,3.537400132,0.954491168,1.123643378,18.5302999,162.4541648,0.037007997
0.132516221,1.242451799,4.423638784,0.606933056,84.69888144,7.966101894,0.666078142,2.766751156,16.74549702,342.3265653,0.096692588
0.183222974,1.101791439,6.53798952,0.942726184,95.49010331,3.306508835,0.942683525,1.233824021,15.72319878,243.905457,0.0
0.1483757,1.016393251,6.02814647,0.796988323,80.72952773,3.403961431,1.628811352,3.511750366,16.5011647,512.0532214,0.046335023
0.104837267,0.874421194,5.414128367,0.828526366,97.81412299,8.324941387,0.018845386,1.442235736,17.21069419,265.7575894,0.052292964
0.199649069,0.831758597,2.22037233,0.94544852,88.72943373,6.02475348,0.956728559,2.093064417,15.63886147,90.43528457,0.093861542
0.13211873,1.054943423,2.554289723,0.791952356,93.5431165,3.447650122,0.034761626,0.451740953,11.26417985,163.3526279,0.034651094
0.141388757,0.825682183,2.180000543,0.762341941,92.65336965,4.815737353,1.743785266,4.709739516,12.368844,185.7787343,0.06355229
0.160811604,1.206159094,4.063502722,0.694941844,96.89314126,5.300930636,1.915511345,1.189325161,12.09024692,485.721378,0.076112803
0.195406341,0.853938207,4.267944654,0.728436152,92.36109244,7.429593325,0.425765649,4.054407022,12.96371118,141.6899026,0.081104575
0.133515913,1.257650149,4.817674302,0.777313489,80.77431267,9.326092381,0.217127805,0.241381711,14.65134712,436.2395947,0.054547911
0.127446374,0.976496303,2.98160498,0.687954504,98.75085086,8.963762052,0.731111563,0.294948139,16.60700133,173.8843067,0.191200923
0.128949646,0.930665546,7.812234442,0.822648683,96.5570374,3.757590587,1.653070509,2.577151992,10.06887458,499.7740425,0.047756371
0.169453566,1.046600019,2.173439849,0.732518859,99.19746076,5.199490524,0.423503991,4.011803126,17.12626955,138.8445137,0.083806775
0.106973825,1.147667158,2.300542406,0.874367587,81.59665666,9.656990303,0.266509638,1.306033163,16.04709135,244.3893746,0.013376695
0.19737149,0.938193568,4.694678728,0.846315944,85.85234072,1.849972846,0.119332399,1.548378383,19.82120454,309.0132228,0.029949396
0.121761424,0.929033768,6.441602412,0.935334648,86.46601862,3.626861906,0.801606471,4.005914262,12.52382658,284.1067845,0.025810746
0.17315597,1.17865842,7.696609018,0.795778532,90.09997983,1.932554862,1.343162298,2.93650572,19.19772227,1082.899943,0.043993841
0.132918637,1.170724783,5.75796571,0.79258346,98.96218995,4.196769338,0.155751027,3.278653219,12.31475454,328.926434,0.004621088
0.169219419,0.875884356,6.741311342,0.653912985,83.66296074,1.182325879,0.784819876,3.321799756,14.81992457,344.0276071,0.020723708
0.189876274,0.927842159,6.75159409,0.798373211,81.8937985,8.916612047,0.283503785,3.810277063,17.06071367,337.6914721,0.130196266
0.145773005,0.948891932,7.867921154,0.68161156,99.59770483,8.690381438,1.985725194,2.717858428,11.41195527,724.8194263,0.073781306
0.178200659,1.126800327,4.60017347,0.809915852,90.1727419,8.016054249,1.539536677,1.306992368,18.71269493,486.7134108,0.072376747
0.16494314,0.888079228,3.580873133,0.898338412,93.92691308,4.210281923,0.395497447,0.611814276,12.40471348,190.0029156,0.050699723
0.107629358,1.045942791,2.494402473,0.600018048,92.7472458,4.112107891,0.616462675,0.9022035,14.61607517,121.5356738,0.077381398
0.131183136,1.047829222,5.952627749,0.761057456,89.9741136,7.192991521,1.581100123,0.290700954,17.59061488,600.635215,0.080532011
0.129181632,0.990114037,7.821065064,0.780062969,88.06788157,7.924621905,0.630723296,2.118921164,16.68162038,490.9913735,0.065103048
0.112265183,0.872739382,6.735874052,0.650591436,97.92012989,7.216357889,0.780490148,4.491375747,13.40398254,311.2260611,0.042173003
0.168587682,0.917132905,6.865112825,0.607321445,97.03780089,7.408021352,0.254042725,3.550448066,11.80933225,298.0784496,0.023605749
0.115109912,1.085254554,3.081981644,0.677974712,83.35727621,6.965414753,1.849772723,0.628033646,11.59263607,252.9077463,0.045919794
0.146699757,1.059519795,7.794357475,0.646155578,95.3600236,7.676436096,1.630863641,3.523786478,16.96979342,814.0191474,0.118760512
0.140127027,0.973577249,2.123267111,0.689742749,84.66918981,2.675319716,1.787467133,0.776457864,13.82292882,167.9881616,0.025357547
0.112784348,1.159128659,6.740207958,0.721284434,83.82565471,3.551428423,1.346163802,3.757134754,12.93630838,895.5848665,0.031803508
0.129234266,1.16971234,3.782559217,0.623010681,80.68424664,5.421198831,0.549531013,4.993939463,19.30165129,322.9332873,0.041949396
0.156585703,1.211909681,5.761798199,0.617653486,88.12894691,5.064049267,1.263531196,2.485257915,19.5035426,731.792653,0.062062851
0.106325531,1.133088995,2.126622817,0.827669805,90.1767898,6.708294816,0.412598745,1.619492415,12.70697125,113.8058546,0.004666631
0.179256535,1.237684898,7.135627906,0.651640083,87.25743155,2.893036745,1.364427676,2.829910661,14.32992733,1206.193312,0.033171482
0.184052987,1.034583485,5.398027958,0.678750509,94.58079809,3.573475274,1.532027492,4.012430673,13.98925794,481.0637757,0.025387874
0.103193353,1.021632472,2.213126368,0.775818986,86.03982054,4.490543418,0.246858846,3.099826641,17.70365769,140.1332111,0.041445227
0.197184199,1.136137998,3.589531992,0.619564921,93.26575135,5.001990757,1.845301395,1.036220766,15.30146861,404.592738,0.10341941
0.124289687,1.209733225,4.512900451,0.783109545,81.59256546,6.366247001,0.713021279,1.43123805,14.95965752,368.7443614,0.07493044
0.127659645,1.029702662,7.13327808,0.885701186,83.84205655,8.203068728,0.834524288,1.905718048,13.46729176,436.7330374,0.087182933
0.145909331,1.162431142,5.542349792,0.808598653,82.98595629,2.172656554,0.719251697,1.546323187,16.54928262,491.5630556,0.032610277
0.116338919,0.829675057,5.848875827,0.704288472,97.89145559,6.219962589,0.077258789,3.024210176,11.58877007,298.735732,0.078387048
0.194114623,1.217374443,2.233779666,0.713585034,92.69620163,6.355889424,0.800140012,4.319631076,14.07174954,94.58531423,0.192494142
0.127323487,0.985520638,7.517798878,0.746614261,86.28483769,2.04187932,1.126409369,2.700495972,10.42161885,628.1570177,0.030418749
0.10476953,1.018777279,3.678740556,0.765455196,98.42952667,9.808729993,1.99175856,0.192953463,13.45668712,332.1037386,0.046296267
0.155005561,1.234783362,2.653190325,0.947338011,85.09454067,5.424907688,0.518510254,2.232830546,18.69344446,132.8149124,0.124855282
0.147853846,1.054542132,6.022643189,0.922933096,86.95377507,3.25051983,0.940863628,4.979774084,11.04178905,452.521292,0.054484405
0.185897486,1.074928554,3.382857095,0.790265009,99.54852263,9.346871093,1.034667739,3.943622464,13.23964223,400.2400672,0.12789046
0.174205455,1.113630393,7.499122877,0.881190875,97.79321127,3.73188829,1.492308001,0.012874432,19.61439482,1067.145933,0.05332297
0.180616597,1.093611871,4.128239073,0.898551357,99.87913577,6.207443031,1.399424483,2.498304051,10.80728718,603.8198393,0.043155857
0.146293542,1.251030524,4.373674269,0.874299678,81.19681356,9.179584817,0.77922836,2.026042652,15.69371497,352.7668223,0.085187409
0.186864034,1.237547152,6.175035822,0.704462863,97.98698932,1.987163828,1.462922931,1.844001982,16.30561875,1000.767543,0.045766434
0.198349286,0.900417089,7.026463561,0.674156514,83.44861702,2.424386225,1.144198361,2.77941719,13.71381778,459.6571628,0.048374363
0.188865615,1.11177877,3.489910003,0.94827249,83.86662822,1.630551018,0.044812911,1.441347902,11.36766034,225.5795637,0.047766636
0.144084863,0.86155277,2.482091072,0.653348456,84.12979711,7.147226745,1.129469161,0.153016838,17.89729968,212.9457708,0.069137749
0.108468743,0.966139932,5.907998458,0.711324356,94.63822492,4.060224343,1.014944861,4.061712991,17.42447963,427.0715068,0.011203292
0.197747864,1.244739099,5.086407891,0.659378131,93.34621265,6.979161927,1.503131358,1.889552433,14.80445748,751.0554325,0.068451467
0.158337418,1.204853795,5.228267074,0.852477944,87.07641634,7.185790848,0.882634666,0.16728107,12.81640386,389.8623822,0.059716745
0.185836092,0.972368406,6.929782737,0.747642854,82.59359059,1.839960359,1.426053345,0.786651177,12.29403884,564.1630103,0.039161837
0.124046232,1.103649056,2.985776572,0.850282833,81.32275819,2.170753141,0.125312107,1.142606796,13.45742313,190.660733,0.022712043
0.163944038,1.130014495,6.698897276,0.757926202,82.95385543,8.196341921,0.384644804,2.775510627,19.66825386,324.0144856,0.04462261
0.114437524,0.876550994,6.549411557,0.761088833,88.63966738,1.27909861,0.897147928,4.584759269,10.07242468,289.4184742,0.021133176
0.105881533,1.145821747,2.841119763,0.73665352,90.4158603,9.125817415,0.548938188,4.815701657,10.81314538,152.9226865,0.15967163
0.138680554,1.207376104,2.670582222,0.633073287,86.60191888,1.387962234,1.903839926,0.46445118,17.23279916,341.9543456,0.011259695
0.138531988,1.070408631,6.944250508,0.658135539,99.22522588,5.357932925,0.308926937,0.13169344,14.22290481,400.0646318,0.043676375
0.191703307,0.998227617,2.23617139,0.629149291,94.71222729,2.811891124,0.878266077,2.604044236,16.91779788,91.58757268,0.041017371
0.183328034,0.960282728,3.387575074,0.73838798,88.56070901,5.278065095,0.212445535,2.974341162,12.41854916,140.1682825,0.045465667
0.106537038,0.83741048,2.936739609,0.704944043,83.92850112,7.981508929,0.137931755,0.245753321,12.57606604,150.3250619,0.08009904
0.155793981,1.084853587,5.680892753,0.847743857,99.80106488,1.314341022,0.20966807,2.695799122,16.39345676,377.0119003,0.011320253
0.128325824,1.256773696,3.186875107,0.780780997,88.41465574,2.156659591,1.249288937,0.673339153,19.49086637,352.8858427,0.044933771
0.107973064,0.912426994,3.418162244,0.606714467,90.03782392,5.732682891,0.526257375,3.89525018,15.65804647,207.2235393,0.031934066
0.165189376,1.08360194,5.535149648,0.845075049,81.41299334,8.017241775,0.543186968,3.959338793,18.93020549,463.9471936,0.117352169
0.152416359,0.969794257,2.80607315,0.846879937,96.86334734,4.981662234,1.702491308,0.542996284,16.8925384,336.2848641,0.036130269
0.104832345,0.955945671,5.353378488,0.908867337,92.79885445,6.223489533,1.329484736,2.954902258,14.03679816,421.7461293,0.024959622
0.169927248,0.881626549,6.23658644,0.691315145,81.09771751,8.067746121,0.015599089,4.618010652,14.37548642,312.4759346,0.083330508
0.13248081,0.963694953,7.043353418,0.785662007,90.40361322,5.273034068,1.69288985,1.695064572,10.47813847,489.2871924,0.055782713
0.199650787,0.908915779,5.52614301,0.880776316,84.99366036,8.251155572,1.576408299,3.926031142,15.78239454,421.9174088,0.170360736
0.166225324,1.005156864,4.087372327,0.678919372,84.8685929,5.019849078,0.495559078,4.315534161,14.20510407,201.8564127,0.032659766
0.194134169,1.036566899,3.462052647,0.702382244,99.82531543,4.85326773,1.962468219,0.310162089,14.3085692,308.8809401,0.125137488
0.159581524,1.180477793,6.513710438,0.92578259,99.8523066,6.268353607,1.850811179,1.270283478,12.07812187,723.8998297,0.048694978
0.150177356,1.008863412,5.314687707,0.621169463,94.89624518,1.449673456,0.908764249,1.526030226,13.55548895,206.4245927,0.008126168
0.13395486,0.961580915,2.176163877,0.806154598,93.65133522,5.148179497,0.62614691,2.097287123,13.92059514,98.03151841,0.021593285
0.17595723,1.242451721,7.480266303,0.67564453,84.60326761,3.514490601,0.780745625,3.392639526,14.20123646,908.2140428,0.04827344
0.160038017,1.15836807,2.819399361,0.809130983,99.14103099,2.011019669,1.185523749,2.556918618,19.99083556,311.947035,0.03188831
0.119275031,0.826722123,7.434619801,0.765074019,86.10337684,4.81530978,1.482313147,3.329477439,14.95260084,411.0061741,0.038338523
0.169767068,1.069489921,6.06777651,0.935460821,86.08505425,8.480482967,1.783021436,2.690115088,16.81717553,659.1310709,0.122986544
0.102912787,1.066074563,6.916642017,0.817802342,90.78439656,6.563336418,0.871149437,1.940459015,12.5586436,565.8183051,0.006435243
0.105664768,0.895828309,6.372755354,0.93944715,86.61357834,2.247484416,1.537766035,1.339804114,11.1585938,404.5993984,0.005490927
0.194871146,1.167163361,5.169234696,0.623996504,99.2837196,2.791090792,0.074501238,4.748465129,13.11365548,535.1694389,0.049220264
0.10685968,0.869104744,3.065627944,0.699060462,94.49901102,8.465859196,0.557557334,1.660496478,10.54952048,171.4473429,0.129869048
0.196043534,1.226410333,5.750885466,0.840087342,80.39163302,7.1839119,0.633418184,3.196185409,16.16921927,664.1778164,0.126795547
0.146075962,1.188993143,4.992594833,0.738877546,86.23706308,6.110043158,1.535020296,0.256983071,18.33214867,546.6629326,0.053573443
0.151778556,1.027721004,3.363042566,0.810117122,85.47965454,5.161793681,0.071339918,2.126357818,13.38497066,211.8523576,0.099223807
0.173661098,1.0145543,7.809774434,0.777008296,87.53943761,4.506473719,0.299664528,4.088095062,10.8944025,484.247531,0.098937112
0.116051511,1.200295649,2.770146895,0.871918105,83.26717103,6.435814576,0.73451391,2.013397558,15.6543969,236.5097077,0.01353069
0.131321009,1.233319562,3.450251627,0.629682485,99.1776704,9.915792115,1.175337021,0.366563396,10.38557346,412.0025582,0.065419956
0.105910792,0.829087334,7.512141538,0.685196796,80.19964875,9.145367264,0.215576707,3.807301064,19.12305498,340.025213,0.034007979
0.127914875,1.125747015,6.655004841,0.718610153,91.74628209,9.641467238,0.4012181,4.966156734,12.11766569,594.8994724,0.136609246
0.155642901,1.06839621,5.493896172,0.638539163,86.58361309,6.963138323,1.478059462,2.883499763,16.30907061,571.9341029,0.056359757
0.162263405,1.013607231,3.921732418,0.600941873,92.33295891,8.458526197,1.388940791,4.753314258,15.89051623,330.672012,0.145711164
0.148907796,0.998926213,4.08492194,0.7841715,80.5279262,1.004514961,0.771893028,1.619343203,11.42595921,218.6609499,0.018327236
0.109352777,1.051156525,2.071480488,0.77304985,95.44963395,2.808001324,1.557120126,1.44985408,18.06022084,210.2578242,0.014147785
0.187750074,0.82165102,6.637269819,0.87447961,98.90160405,9.798016215,1.987223259,1.885683909,10.73328365,424.6405154,0.054805463
0.168693961,1.256189786,2.820115774,0.882086993,99.00193974,6.080675184,1.920481453,3.740882062,12.45149812,318.3578917,0.09662721
0.196611597,0.845949811,3.265565655,0.868344171,89.71148003,4.538660217,1.886529629,2.655175053,16.91233806,280.9782496,0.032295228
0.195905481,0.954607164,7.742150535,0.933320979,88.67543807,9.136211137,0.028203987,4.948318782,13.45740714,447.8036413,0.127972207
0.123739066,1.095204978,7.770996528,0.797296523,93.27651042,4.826495851,0.628655468,2.052377618,12.84781664,572.4100758,0.066004631
0.162618392,1.087327735,5.027612384,0.611313143,95.41677473,7.720947509,0.262315532,0.957550559,14.15426409,273.8579505,0.066484489
0.13932076,1.010049446,7.690806985,0.887532288,89.60206647,9.082937797,0.011268998,2.968615263,18.81944419,177.4227356,0.164279288
0.144026186,1.129747271,4.73404632,0.644341558,98.99677759,2.563762022,0.745173619,1.549543516,11.67943864,353.414853,0.02662035
0.195172898,1.016641149,2.392771198,0.673383936,96.58654445,9.54986679,1.480172141,4.414203107,14.06784218,178.254095,0.13461694
0.140334538,1.135050404,6.898703143,0.803078079,84.76423442,1.113044777,1.679906313,2.906474405,12.29921803,938.1237724,0.005433938
0.195211909,0.84064102,5.119293203,0.841911143,87.19195105,5.623965889,0.684968049,0.385669165,18.25928554,221.1091028,0.056060285
0.172716329,1.150398069,4.546433948,0.751600136,91.46329301,9.687842677,0.469298169,2.360771703,11.14077379,400.4323106,0.152005909
0.140776716,1.070153206,5.024778248,0.865746113,97.59938366,7.658020021,0.762704741,0.694225269,16.95099987,322.4601347,0.073659897
0.154163102,1.115746869,4.829572973,0.666862025,89.95564816,6.816593502,0.701869483,0.011486228,14.01384329,338.7864479,0.108388419
0.151592837,0.821018519,4.659537901,0.678423344,81.27105834,4.593075235,0.239506382,3.252273511,14.48101441,196.0163964,0.043254851
0.175814242,0.890624204,6.123377355,0.850171749,95.5399884,4.9887345,1.412703351,1.032951849,13.47478733,534.140432,0.049918178
0.149111036,0.937470946,2.815117533,0.637993732,81.01539653,9.599255396,1.240462388,1.330204376,19.23237366,241.5905431,0.056248815
0.193213048,1.108928732,3.994841794,0.798790193,81.30224255,7.735064751,0.372814935,0.208654661,12.80310796,226.0164011,0.185416642
0.13090738,1.259250977,5.074378193,0.836311819,86.51717206,9.293903164,1.451121556,2.490230979,12.14975307,754.2697103,0.055211627
0.101476284,1.013566315,2.705014259,0.704119564,94.95392644,1.131833301,0.242637419,1.32590387,18.81881181,178.7464311,0.00985069
0.138822528,1.010229537,5.977692167,0.756012213,83.58302114,1.494332157,1.774587267,0.129827897,12.13849208,535.7493484,0.005520443
0.12538391,1.144622142,5.724998523,0.693483351,99.50257642,9.899162187,0.640396278,1.259679876,15.79178154,483.1411699,0.061783868
0.143999135,0.849263295,4.735802452,0.924344711,99.86945373,1.896706153,0.638266586,4.143809363,13.34633507,241.8387225,0.013898795
0.136628717,1.258601929,3.296606167,0.834986104,88.15006143,5.341338998,0.771150314,0.259481049,12.87892482,308.832264,0.091533562
0.129298685,1.165725867,7.351702072,0.825565374,83.029643,7.875814228,1.152687165,3.938443647,18.52110591,1254.592882,0.058953742
0.105695642,0.962734773,6.905382591,0.602215671,80.85157419,5.576766152,1.244978582,2.028109104,11.16390796,476.6042369,0.032957977
0.127915501,0.948364025,6.857830533,0.662692166,81.36132046,7.30966547,0.816726378,3.982510806,16.84295864,244.0555666,0.132632353
0.194601272,1.081700937,6.143487565,0.68723892,85.29899606,2.539352391,0.512994092,4.61393434,17.29486339,477.999409,0.048762088
0.137312354,1.06632218,3.743644927,0.711576228,81.55787792,3.358505447,0.751051999,3.595816855,17.37624426,254.0809195,0.026308183
0.159161455,1.074122983,2.595347092,0.676430647,95.34491625,9.802934009,0.116963901,2.148451976,10.43116168,157.6378047,0.142475235
0.105538823,1.032545905,5.757726233,0.788671306,95.97570478,8.15108556,1.775108322,2.814100316,13.0591735,503.8403696,0.023454904
0.172250161,1.103979355,6.940933232,0.610134142,96.58258138,9.032940383,0.939073424,2.296167998,17.62307895,468.4617148,0.159502931
0.189638069,0.875808942,7.474904075,0.637411119,94.72313746,3.20131931,1.092114774,4.786506816,16.62902348,413.1721633,0.067963338
0.144633964,1.116780899,3.065746942,0.791666162,92.42277784,1.357210794,0.846689728,4.247843301,16.86303488,221.8569708,0.017058037
0.11260131,0.90222655,5.04704254,0.651976918,93.56524515,7.534282034,1.479956071,3.456876547,18.44132017,510.2358234,0.079997513
0.125598148,0.925444677,7.985858933,0.695824701,86.86326412,5.226442192,0.896882853,3.94955558,11.77002141,237.5413216,0.023433109
0.108581322,1.240075207,5.645422056,0.698868091,85.50137603,8.831440806,1.045270895,4.672074089,16.42726595,622.3833327,0.121238815
0.108737416,1.015270976,3.097166991,0.917552494,95.3778034,7.819221586,0.88874579,3.907105708,11.31935967,234.7300808,0.084858181
0.124737767,0.944692227,4.565978496,0.914701344,81.83730156,3.841220378,1.225733655,3.893264608,11.24508391,386.9862468,0.020744357
0.176217755,1.104794047,5.237405001,0.74938462,89.95939036,2.862031716,1.809970392,0.06104268,11.79689832,556.9556081,0.042572364
0.175113634,1.016653493,4.942324532,0.789612353,80.05603317,1.603580379,1.816848509,2.749556335,13.46060869,545.4831859,0.04474842
0.167959136,1.016282663,2.15703992,0.633269899,98.58543439,2.416099699,0.930138556,0.935176669,14.26320501,115.7044934,0.035775433
0.112301783,1.23121631,2.887682826,0.76055538,91.55948744,5.860230239,1.985273209,4.520793445,11.92872903,290.5320529,0.034069764
0.159933376,1.111104232,5.949221126,0.733970615,95.45060494,6.075951514,1.754493793,3.473231197,19.64450045,874.9313643,0.07769464
0.180454051,0.896594468,5.866777419,0.918483832,99.41313497,6.086541563,1.757225849,4.586534982,17.87000047,359.8037427,0.09116767
0.132191218,1.132337819,7.307627939,0.600875304,97.87762224,8.063400495,0.315877923,2.52716193,11.08456528,712.1515596,0.028635688
0.131090777,1.07569968,5.1861884,0.913671146,92.22697033,6.508191369,1.792404465,4.604783064,11.60637344,502.8615291,0.076460468
0.126928774,0.854070929,3.13418944,0.745157975,99.72044137,2.616417126,0.529054864,2.69078878,16.37725936,156.2898021,0.007824542
0.129815623,0.978540074,2.903978195,0.843978713,98.05450498,6.969094548,1.706283856,1.179591051,10.64890232,236.7446957,0.118910723
