$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$f1,<$f2
3.146376983,1.000000239,1.730457541,0.84753427,6.807359515,0.780817372,5.398440771,1.16790742,0.904075906,3.671745543,4.726757724,0.970839822,3.960416291,1.019352366,1.090000666,1.10355708,1.045650526,1.143157258,3.349271602,1.068356666,0.82706471,716.8547346,1.119731806,2.209354075,1.202093932,3.914396665,1.107702868,6698.130451,57.80085752
4.404870637,1.000000737,1.679539646,0.894617522,2.8433679,0.917164513,5.330759147,1.150405384,0.980645748,2.746732263,5.072720258,0.846998412,2.513006532,0.966224303,1.090000834,1.028031401,1.041707226,1.162606329,7.232497589,1.071124874,0.78198116,210.7320215,0.982513279,1.480394978,1.078486328,3.956785836,1.215136475,1795.263848,35.61401533
5.47749073,1.000000696,1.610055688,0.851183981,2.653658991,0.722259238,2.721239882,1.082311493,0.942849529,3.673657721,5.175650667,0.837122786,4.38666315,1.186173766,1.090000043,1.104386685,1.038422916,0.849395193,4.783930404,0.948383275,0.785475224,304.993522,1.171863951,5.359596593,1.190591676,3.057592192,1.171622391,3935.56998,69.75482475
5.641432501,1.000000288,1.530347885,1.107226903,5.480610872,0.957524096,4.283115589,1.140008613,0.906663225,5.288732928,5.858440286,1.216721274,1.291621924,0.934378516,1.090000914,1.06755115,1.032484853,0.887900428,6.30171808,0.998850259,0.86847844,44.55764882,1.125375182,5.442530184,1.228202623,1.592471833,0.891319151,522.6175418,20.47166319
3.85370665,1.000000806,1.692208468,1.066262865,2.673973049,0.912803011,3.344521294,1.237283114,0.903390854,6.100303889,6.068790843,1.036218322,2.852312474,1.203055615,1.090000778,1.077771037,1.025589782,1.135003229,4.967845079,0.952843659,0.876197898,608.2231657,0.997998022,4.918616592,1.101736587,2.921540076,0.901397416,4027.386285,37.06687994
1.929003879,1.000000438,1.471564683,0.892545628,6.284657091,0.743191152,2.970310968,1.23211635,0.955380745,2.375458952,5.005149431,0.836335512,3.481741569,0.98447545,1.090000825,1.066410826,1.017557154,0.892629811,4.144939295,0.933465657,0.881246669,383.1424179,1.191178982,5.466895516,1.108142609,3.906470914,1.159445812,1879.268321,50.66316894
3.096757245,1.000000349,1.429728965,1.071763491,4.694111398,0.950018787,5.453558185,1.1612129,0.93752722,5.825532756,6.13728345,1.06641952,3.962343938,0.915012715,1.090000733,1.0535954,1.028955988,0.825747345,6.128604859,0.947347765,0.827537172,189.8848126,0.974171876,5.431706559,1.214133385,1.053558256,0.905274439,499.8878665,17.4843104
5.836823725,1.000000968,1.095548207,1.176723756,6.053766343,0.981256069,1.388759428,1.137752254,0.917891099,4.595927717,6.001326422,1.005577999,3.985898408,1.195741822,1.090000839,1.067808552,1.026624298,0.854671194,8.380073446,1.021201647,0.979702631,689.9998108,1.115896871,1.276793425,1.091498789,1.643997301,0.963007139,1221.432493,28.92303659
4.724044697,1.00000093,1.07338707,1.029315981,5.540300202,0.917177671,5.693180369,1.188256008,0.978345337,3.732024603,5.660784,1.192619766,3.313021859,0.850291308,1.09000059,1.082137795,1.006210475,1.22851107,3.280185087,1.089868946,0.902658142,977.4777653,1.19318375,1.9155342,1.233944068,2.854478862,1.216449791,3435.986471,36.15172433
5.365773508,1.00000002,1.443197135,1.08960894,2.456784487,0.857302668,3.11384256,1.193711391,0.975563193,5.216088072,6.227618842,0.910540507,4.492084288,1.22531354,1.090000192,1.031983782,1.013730967,1.096588196,5.766684244,1.119788138,0.942332354,265.5618049,1.066735324,4.013667988,1.08569288,4.686703375,1.081472127,5547.223561,36.97707197
4.197184153,1.000000465,1.321930253,1.036600014,5.701967895,0.765406618,4.766029455,1.193929608,0.931696535,1.915819801,5.072459215,0.908081291,2.231102175,1.195647244,1.090000785,1.01323784,1.031085626,1.201361669,7.193545357,0.982023929,0.815075885,471.219921,1.078924261,5.402255813,1.070628954,3.009020593,1.266464192,1387.043649,27.85912017
5.603708789,1.000000549,1.190852122,1.058337521,2.080533031,0.939798878,1.974327301,1.080097634,0.963713089,3.314480803,4.787536487,0.856660658,4.408326512,1.139069888,1.090000409,1.001480245,1.039008676,0.95872419,9.361174179,1.094858644,0.934572627,671.5297292,0.933581037,4.078638573,1.21430702,3.863695897,1.25433503,882.1417964,21.33863738
3.741377566,1.000000929,1.325707609,1.031302784,4.582302828,0.723242052,3.028569765,1.071951077,0.932450157,5.580848942,5.041565125,0.977363717,3.606213969,1.178974204,1.090000786,1.092308074,1.022506255,1.183503976,5.616027734,1.016161479,0.796321043,739.3161501,0.975738895,4.333556342,0.96364777,4.284487705,1.097460589,1745.796103,29.37290197
3.503534084,1.000000708,1.478497387,1.152979014,6.531146189,0.974584752,3.115952261,1.052935364,0.941006378,5.811905893,5.715320338,1.063377883,2.231808292,0.990717005,1.090000475,1.014074822,1.032749572,1.161276198,7.406170993,1.133844931,0.892242562,422.0778132,1.180430998,4.027750706,1.079889409,4.968058853,0.902487436,2627.029665,53.9379836
1.436914906,1.000000281,1.19314093,1.07170474,2.569144837,0.889060914,4.177869711,1.16469389,0.907796698,1.296834048,6.069226224,1.126385722,1.14311605,1.155865743,1.09000027,1.027759419,1.045894457,1.060568288,8.363813345,1.061325993,0.767512642,103.1785544,1.039444509,1.1273433,1.096621667,1.405152745,0.894811179,2082.750745,37.12379587
4.549266527,1.000000988,1.541961213,1.085503943,4.883783921,0.82523411,1.003953265,1.107777981,0.956653634,2.721520369,6.159339045,0.815682574,1.628709612,0.934734487,1.090000233,1.013449552,1.031170389,0.8273806,7.113142153,1.055033133,0.796582598,735.5518908,1.15803883,4.064398621,1.234726703,2.046190048,1.112330949,2522.765399,36.8746799
4.686235739,1.000000318,1.051478319,0.850263656,6.213625339,0.755908238,4.073926308,1.073381018,0.937852632,6.096893827,5.467620402,1.022234855,4.10915568,1.280116595,1.090000083,1.013164069,1.048631964,1.029146914,8.348781604,1.010236743,0.94278467,653.2088226,1.169504337,1.156268102,1.043205456,2.085125043,1.056960219,1546.586384,50.12616151
1.280983222,1.000000875,1.456968374,1.098903482,6.450195156,0.825620373,4.050115972,1.037921245,0.905442851,3.839318506,5.478085232,1.127693698,1.536273761,0.853583547,1.090000298,1.10564098,1.011936089,1.02064894,8.110127236,1.027599071,0.980786618,651.9480019,0.934597237,4.048141064,1.196848755,3.687907624,1.071288066,2959.201075,60.19640847
4.493494319,1.000000424,1.246591988,1.086369409,5.80543215,0.751641626,4.577925633,1.198153529,0.946924533,2.407638367,6.159943306,1.173891286,2.692324687,0.919575469,1.090000382,1.025751964,1.026837212,0.969878497,6.782339756,0.957417998,0.933032176,275.307572,0.911354871,5.211493386,1.104455638,1.030531431,1.054858464,4809.57568,40.19354947
1.565492574,1.000000171,1.098727633,1.086870652,2.018519358,0.767182999,2.343231783,1.137773055,0.927012392,4.24579722,4.703855271,0.965580399,2.069289275,1.087163922,1.090000118,1.066032986,1.016725174,1.03698509,9.53048772,1.038308257,0.957870858,592.9855354,0.966729297,1.0918393,1.032718475,3.22970697,1.12301818,33.44525719,14.70674769
4.42847459,1.000000822,1.190229958,0.912330764,6.196346475,0.852890233,5.179345227,1.169460963,0.904892497,2.303936455,4.950920683,1.13538359,4.464664658,1.238225603,1.090000526,1.084216066,1.048276456,1.216731332,3.699012462,0.950893045,0.782682614,932.2836555,1.009813972,1.402216719,1.208442848,1.757024554,1.097584097,545.6683095,16.75837387
1.946061921,1.000000731,1.045723459,1.177321024,5.900843551,0.984779042,3.753551018,1.008208772,0.977026842,5.062107431,6.187238313,1.102927837,4.334775009,1.01521482,1.090000287,1.00041733,1.033477486,1.070546477,6.399036739,1.116789318,0.988430259,364.5678075,0.919151748,4.514959812,1.140446171,1.504398266,1.292189943,713.5413163,40.51943312
3.874996564,1.000000662,1.614047723,0.829416609,3.907818336,0.750025391,5.99549088,1.105943722,0.931878628,3.76406966,5.491912078,0.909651542,2.423218941,1.276574525,1.09000039,1.098367651,1.025710659,1.020983381,5.879795839,0.999904835,0.855178836,207.2092065,1.072937435,2.371819722,1.063864155,3.803849363,1.201180941,71.73472586,9.80847634
3.141175842,1.00000042,1.018749825,1.022499448,4.134512404,0.730165701,4.559186554,1.055592384,0.935694264,6.032118743,5.137209049,1.110420795,1.389311595,1.003097322,1.090000085,1.030807745,1.020896296,0.99423448,7.670181663,0.937877785,0.966800173,499.9626484,1.064338674,1.729014346,1.088819937,5.124432011,1.057539615,1421.494863,46.50248442
4.474057395,1.000000352,1.134466068,0.844026124,2.043165232,0.943058771,3.620427496,1.230346051,0.903953881,2.271844249,4.775075445,0.941006601,2.041163321,0.870256159,1.090000125,1.048964886,1.005276402,1.037035435,4.342783147,0.97998102,0.847437986,218.9589355,1.113663743,2.170247436,1.041931315,4.16184337,1.094673555,45.78920065,15.6378589
4.756257911,1.000000678,1.127087601,0.953519159,3.024324635,0.779512634,2.263170237,1.181108012,0.9764755,4.262157228,4.693236352,1.052672436,2.249522319,1.072901487,1.090000501,1.052865469,1.005495168,1.179562709,9.368839252,0.940902142,0.798858036,732.3131861,1.193104409,5.832143105,1.019642006,4.536287868,1.186516068,219.948717,18.18506053
4.657796635,1.000000243,1.042967303,0.956321149,4.476561456,0.831754986,4.15036254,1.153001528,0.920119198,1.762958572,5.620815537,1.13798792,2.468689466,0.909804132,1.090000005,1.057168853,1.04307738,1.029973434,8.78102357,1.108569499,0.988546519,617.0439065,1.094553208,1.315299403,1.016705562,5.341054939,1.095931203,1491.851876,27.24592474
2.424645282,1.000000827,1.253742277,0.834925005,3.392751427,0.831153024,1.853704799,1.08589439,0.9301371,5.582270964,4.782544813,1.060729748,1.032684212,1.197392774,1.090000178,1.073050413,1.010949114,1.044062193,9.723659861,1.054697683,0.781321207,56.14141334,1.090289041,1.165973198,1.152284754,2.517029868,0.885011408,2452.30802,32.34701141
1.739015999,1.000000041,1.484817118,1.166515705,6.93855532,0.938372568,2.465103835,1.178141486,0.993500214,3.831125392,5.51996238,0.992582235,3.296254241,0.88061296,1.090000209,1.079692345,1.045880448,1.135636876,4.214664112,1.125923757,0.939890202,50.63004944,0.946016571,4.180821336,1.214656551,1.50033764,1.038321713,2592.079019,54.25751062
1.22494253,1.000000977,1.581092845,0.986867848,6.125866003,0.761216847,3.457662094,1.087183243,0.989725837,2.217562418,5.843605509,1.01805053,2.367580107,1.255863278,1.090000377,1.075773093,1.027039183,1.107683815,9.083715414,1.064531021,0.82008696,455.6903586,1.189681682,2.863140899,1.181949583,2.572988306,1.049889305,714.3743478,26.96741565
1.351225442,1.000000728,1.190929214,1.076858966,4.410854939,0.817170315,3.704342829,1.053237819,0.992272371,3.29095301,5.304433291,1.108233249,1.194314912,0.991996996,1.090000662,1.087713122,1.035052224,1.153489731,9.969234941,1.05870448,0.827165946,910.2372527,1.148704152,5.149598907,0.976693867,5.449484775,1.240416194,617.0697023,35.64603664
1.763349385,1.000000684,1.172145288,0.856249234,4.140259667,0.845696505,4.780631808,1.180819084,0.944028787,1.578312544,4.904914743,0.954831518,1.091414953,1.28053328,1.090000167,1.048621894,1.017170148,1.035321188,8.520083394,1.035022788,0.825375037,358.1782702,1.072805114,3.013196509,1.031147711,4.178643428,1.22927839,809.2104303,28.21872514
5.413801193,1.000000065,1.278927836,1.028799214,5.524608359,0.875490362,4.263877795,1.166030839,0.904616575,1.810643839,5.16975083,0.999090155,4.883239531,1.173547222,1.090000201,1.032237493,1.020138761,0.90568833,9.079944325,0.966587886,0.917670503,470.5420602,1.099647955,4.81203109,1.009060805,2.331057009,1.091583454,1726.026314,37.45344966
3.860380955,1.000000879,1.263240112,1.026488255,5.37920544,0.714298561,2.45208195,1.11104483,0.951439348,2.328113274,5.494494845,0.861349308,3.897776816,0.81491535,1.090000824,1.047542741,1.001133798,1.172708561,3.362395344,0.964113367,0.786908439,842.1910755,1.148110729,1.769780007,1.152274232,5.006638628,1.162794797,1300.190194,30.89875739
4.050717693,1.000000325,1.407935206,1.027474003,2.977092926,0.878813023,4.759449296,1.055996123,0.900382628,2.300798074,5.901603936,0.966175801,4.867786535,0.941063886,1.090000511,1.021568634,1.025872191,1.112638428,9.41201133,0.997964616,0.971139599,433.5693804,1.178611016,5.821247862,0.95154742,3.443887103,1.091280916,4544.880511,39.987724
4.215624835,1.000000198,1.406378116,0.914785126,6.05527511,0.977658032,4.840933305,1.182056588,0.922301684,2.388898424,6.230619929,0.98465663,1.909430345,0.921148522,1.090000102,1.045726295,1.029101913,0.985893771,8.925985468,0.959017372,0.808368445,96.40937628,0.967535347,3.289242523,1.06225417,4.787334522,0.885838291,4202.036212,45.82163967
5.293768068,1.000000002,1.706817975,1.156255127,2.858458033,0.777546572,2.146402069,1.134175158,0.932923442,2.425405204,4.975887343,1.104090651,2.705897424,1.222782534,1.090000483,1.021280636,1.025583489,1.216771806,3.279832261,1.149889539,0.803199322,381.8012439,0.994642263,2.756253239,1.145989842,2.55780104,1.223694123,5367.27841,39.86352255
4.639696129,1.000000569,1.281448855,1.020090738,3.107953112,0.713664992,4.419869662,1.197277847,0.985780114,3.194176354,5.53252049,1.212831205,3.141700084,1.056262527,1.090000437,1.031481596,1.039964412,0.856342676,6.227838018,1.16208244,0.964739364,468.3776498,1.061553689,1.44392987,1.167151652,5.359358776,1.098478371,180.8614899,17.56637118
5.37184253,1.000000699,1.004166362,0.974926029,3.139446674,0.964563619,3.847478443,1.0941709,0.930231733,3.95890834,5.129829957,1.182256848,4.882273002,1.022620589,1.090000623,1.090215992,1.033670472,0.888963472,7.522363194,0.945584107,0.841026377,893.0391642,1.047497278,2.634882442,1.001002578,1.19833657,1.181324338,38.95237006,7.996385722
3.110606587,1.000000356,1.539148216,0.918149946,6.215719707,0.933643507,1.421479852,1.207785175,0.955441492,2.77660636,4.881158698,0.819225693,2.722347879,1.20440279,1.090000393,1.072852931,1.027482909,0.956225223,7.642128804,0.990539864,0.923729648,812.2061672,1.181469417,4.987167219,1.171158119,3.22592068,1.07426159,3244.251034,42.60947445
4.406892887,1.000000759,1.558601472,0.881030439,3.032723531,0.797296365,2.315385537,1.243368435,0.96343137,3.391913234,5.345504127,1.165188232,4.790048265,1.262496155,1.090000913,1.029708391,1.048261833,1.187834826,9.311182995,1.053311801,0.90025878,593.7136647,1.096923291,5.758532962,1.161667763,3.486814625,1.01805721,965.0447801,24.97903211
5.854381554,1.000000754,1.34573705,0.987513669,2.377723031,0.816606247,2.469367538,1.205936048,0.94470945,3.12634236,5.08897227,0.900216882,2.954832519,1.159332712,1.090000651,1.036359166,1.003974492,0.834260879,3.167952902,0.912820675,0.903685028,552.7762938,1.169095189,5.190718001,1.068706546,3.088028383,1.23196964,17614.69588,53.25796724
4.212978186,1.000000874,1.168778052,1.083388212,6.878162638,0.798822324,1.750765648,1.259762648,0.95749113,1.523228785,5.132126736,1.118963083,1.846525379,0.97837328,1.090000704,1.095492497,1.034364348,0.91280817,5.980217771,1.049596636,0.784173498,393.782901,1.043559396,4.01362975,1.168475197,1.220053715,1.248507446,1300.268364,46.07548685
4.085518318,1.000000109,1.463918616,1.13462182,6.422129093,0.821749837,3.731335806,1.136650375,0.921669447,3.082894534,5.768206193,0.959410006,1.283203825,0.946308861,1.090000094,1.047945049,1.003728155,1.053874258,8.850286006,1.020970873,0.792654158,259.2475065,1.158844208,2.608485334,1.115501021,1.074961406,1.194433451,4382.649284,50.29702374
4.761053822,1.000000268,1.523463083,0.909080762,6.565174099,0.914179268,1.195167578,1.183617593,0.968718399,4.95887909,5.404138615,0.963835865,1.150450475,1.228932225,1.090000758,1.100182616,1.042973976,0.966404917,9.272483018,1.122528514,0.997756792,655.9185729,0.974859259,1.903511368,1.194053964,2.631058557,1.283554073,1666.506835,24.22929043
4.037583149,1.000000341,1.2053785,0.830510481,5.171118589,0.769332188,3.028796396,1.207129535,0.910924298,4.17587385,5.276980231,1.127383025,1.143087064,0.906876214,1.090000768,1.054671351,1.021013979,1.143122499,4.81388628,0.932027713,0.947302822,608.857639,1.007340916,5.624027342,0.952076659,2.587708558,1.034055165,782.505883,22.9796753
3.750242181,1.000000971,1.184068655,1.143327557,6.533533892,0.747731316,2.060949292,1.11712115,0.961673929,3.360229697,5.990908279,0.833121028,2.910661135,1.117291668,1.090000448,1.053622747,1.017705921,1.112402712,7.029459619,1.080351349,0.919306755,861.3766563,1.023699945,1.534757729,1.17275878,4.211254236,1.171555238,1277.527614,27.93994362
4.966519974,1.000000823,1.333755515,1.091627667,1.781945283,0.905463402,5.00890972,1.056490803,0.929797636,5.211340705,5.254116097,1.013259431,2.94722935,1.267441748,1.090000659,1.091711496,1.041238677,0.837987559,7.422962737,1.07863295,0.786324771,805.6218547,1.070960285,4.14845112,1.148087174,1.609581959,1.032218089,3328.744189,44.2979673
5.149600577,1.000000239,1.711333295,0.874793324,2.203900213,0.800827713,4.120644345,1.05020545,0.918237237,1.844280918,5.978822513,1.027900112,2.288373394,0.919544559,1.090000617,1.096199067,1.024518714,1.032724195,3.893775627,1.047164697,0.979661963,627.3745576,1.074261416,3.041208624,1.15762947,1.395162136,1.21483978,1004.358383,25.75796489
3.568203643,1.000000018,1.647771919,0.82019357,3.475703754,0.984446125,2.537928059,1.083371547,0.99131268,2.963778649,5.312435314,0.933553455,4.048000465,1.277220916,1.090000665,1.062205406,1.026280053,1.17131864,8.95210169,1.028180726,0.964539301,853.2916441,1.003126754,5.992774447,1.143673875,4.298304454,1.275749477,1778.514057,34.25374368
2.687034448,1.000000235,1.428237301,1.075208886,1.860420522,0.821854263,2.302680346,1.106351196,0.993013854,2.281418805,6.043522909,1.076614263,4.126301702,1.121638358,1.09000023,1.010554003,1.0392979,0.850734758,3.196137147,1.106213082,0.908967683,460.2814668,0.957976284,5.12089462,1.193379205,3.719632101,1.080890526,1434.906792,22.96216423
2.270552151,1.000000901,1.051522309,0.843316765,2.983368993,0.811980021,3.933691009,1.20318823,0.915836392,5.045615218,6.231331893,0.907436644,1.683660137,1.21983297,1.090000315,1.060315238,1.04711001,1.141867552,3.284141642,0.984769952,0.778484385,568.569512,1.09723441,1.921391333,1.120819456,5.251520228,1.04272168,710.9516534,19.79959863
1.997675794,1.000000508,1.239491408,0.997878665,4.530599554,0.862827277,1.791204626,1.092643907,0.91058056,2.571465076,5.66461097,0.83683781,4.381850678,0.819781708,1.090000504,1.049860221,1.029590979,0.915574216,3.114195178,1.155581249,0.953910505,769.9887149,1.034891777,2.585968293,1.064981815,3.372937971,1.124636313,15260.56113,47.6797393
1.131087495,1.000000349,1.559350014,0.809224392,3.959236594,0.862828473,2.445699511,1.192111511,0.912972851,1.885638498,5.242867075,1.091468277,2.909395864,1.015401529,1.090000816,1.043015561,1.040166331,0.942258931,8.927054391,0.913150319,0.823237164,420.618392,1.106240372,2.636860465,1.131992473,5.222691799,1.058372211,14937.03085,100.3527152
5.893391516,1.000000703,1.304057679,1.217820543,6.044166696,0.902691753,4.37647419,1.158550414,0.966272965,2.578708238,6.184323643,1.081740958,3.716825727,1.2772097,1.090000089,1.05060098,1.013935473,0.879303797,4.703455056,1.049769046,0.883229789,429.189992,0.920777938,5.750449095,1.031002872,2.178824498,1.121669432,990.8037425,21.37364215
1.735862051,1.000000383,1.24540047,1.186763234,4.881152096,0.769251747,5.741700567,1.037819262,0.938076525,1.378453529,5.261895244,0.928842292,2.764589756,0.905027978,1.090000022,1.042204183,1.003884119,0.946757065,8.340341635,0.944836389,0.847265485,189.5843013,1.005909576,4.791607621,0.986200446,1.715536839,0.991047712,2511.005802,29.04992624
1.294658921,1.000000835,1.41849688,1.116100403,2.464441783,0.866199881,4.025279777,1.243275481,0.913790818,5.958691653,6.060874552,0.979324956,3.698523452,1.144087254,1.09000061,1.070899791,1.010865357,1.149762636,4.252911466,1.102767144,0.998799136,710.9400562,1.196911167,1.326754925,1.153004312,3.153476512,1.170915993,2475.935494,34.87731476
2.810843706,1.000000008,1.423997913,0.942706507,3.033165883,0.764409031,3.350953881,1.230249226,0.941495126,2.959548807,5.692097709,0.821212595,4.003949813,1.161305363,1.090000982,1.040233668,1.019541844,1.00754445,4.606930658,0.967856822,0.859389937,272.197834,0.962217839,1.487089317,0.962696014,2.707013692,0.898369367,195.2082931,15.40576848
2.795961765,1.000000303,1.10523252,1.117526609,5.854195705,0.903137565,3.361599809,1.193681271,0.978403694,5.635515089,4.741815738,1.194689112,1.304088269,1.249328114,1.09000007,1.040977677,1.021297246,0.921231381,4.594751945,1.171061281,0.841093773,159.159015,1.04268379,1.688391182,1.01923378,4.011161871,1.160287314,3134.374483,59.50836908
3.494513524,1.000000411,1.307696951,0.877634705,6.517751031,0.829162392,1.617136959,1.241294508,0.971597349,3.298884707,5.956359849,0.901547205,3.599336432,0.825444022,1.090000095,1.014197432,1.010580716,0.852442777,8.058817494,0.917576053,0.984049824,769.2479868,1.099601277,5.356172556,1.202329126,2.468603848,1.062941355,2347.853961,40.05896316
2.765714989,1.000000493,1.18489151,0.895977061,6.122209462,0.748649875,2.370527944,1.154085033,0.957792898,2.662878298,5.19169809,1.210335061,4.395908397,1.035195796,1.090000533,1.043162488,1.021128145,1.159844777,8.475383746,1.189543901,0.909826455,630.142351,1.102799939,2.811460454,1.158873966,2.872155313,1.094372542,8535.873139,77.40648037
4.957875236,1.000000681,1.597175833,1.053102044,4.941951752,0.748995483,5.748654441,1.110902005,0.913496808,5.236461597,4.850940097,1.13458062,1.975718692,1.210307212,1.090000265,1.046644419,1.045079552,0.968085345,4.653756724,0.971759351,0.941319303,975.8201618,0.97707918,1.081944143,1.229663128,4.84288451,0.977968302,163.6035794,23.612126
1.71233158,1.000000737,1.733742818,1.185730423,1.897695673,0.768159282,1.452627538,1.141784918,0.95031631,2.000772,4.824909187,1.006024691,3.914469511,1.016179965,1.090000726,1.048327139,1.004190821,1.143451117,3.150401115,1.00754842,0.878938052,517.0695656,0.936201875,2.976343889,1.148477769,5.105911179,0.948732461,2331.293586,40.80848871
3.411884702,1.000000745,1.526468189,1.08404902,7.026996892,0.861740318,1.241962922,1.125201797,0.974697488,2.534303781,5.078465594,0.947132613,1.519347389,0.820604236,1.090000886,1.104077761,1.026741895,1.189050187,9.641701807,1.01870203,0.983763778,6.067065839,0.931401765,2.657678211,1.217924739,4.571181899,1.09728055,1249.283432,23.83478437
3.888821013,1.000000485,1.506706354,0.826519825,4.325257752,0.745929772,2.708860446,1.106466534,0.98223068,2.037815109,5.139373223,1.028097189,2.747694923,0.981095481,1.090000831,1.05701612,1.007233919,0.81471237,4.268602685,1.085323468,0.809500668,832.8543976,1.087251027,4.222127692,1.054985821,3.648666051,1.055398648,102.3094227,20.97052221
5.895601366,1.000000529,1.166341908,1.040350843,5.613762188,0.880640625,1.341814929,1.053775363,0.913835563,3.021754299,5.152774424,0.946146052,1.718611653,1.166601698,1.090000148,1.015659223,1.034087965,0.87242099,6.999123555,0.973776509,0.797053314,204.260514,1.100426667,2.517626723,1.224971645,5.147644922,0.948551213,1371.539357,26.51181114
5.146705302,1.000000063,1.224161175,1.0686898,2.443263371,0.843032517,4.866000044,1.24842604,0.900551723,5.253790126,5.931644752,0.928643117,1.700406642,0.873135641,1.090000717,1.070360621,1.033956612,1.175820262,9.6834872,0.967342343,0.983833974,512.2265413,1.111535556,5.74679016,1.102598821,1.502253083,1.178730201,1148.130969,43.89736716
5.932084909,1.000000782,1.036464681,0.80961377,6.021937424,0.891536182,1.234739036,1.096355773,0.952461429,4.771510611,6.082763516,0.957182715,4.721881624,1.180960794,1.090000287,1.060357282,1.034650913,0.970778842,5.949470289,0.924842477,0.830632704,518.8096189,1.085835795,2.625468738,1.222407052,2.185767274,0.992162103,2667.620541,32.01985459
4.019589089,1.000000531,1.372002719,0.930328206,2.601390475,0.975477504,5.926090807,1.056043037,0.923353772,5.357205636,4.800191096,0.914644771,3.365994421,1.231750379,1.090000335,1.002562987,1.037459207,1.17390596,9.038638868,0.962149583,0.950632824,571.9341791,1.029016804,1.306241226,1.003619624,3.554182803,1.187342951,678.486497,27.20648185
4.371844629,1.000000837,1.103831999,1.13744076,2.820668328,0.751636585,3.492924162,1.043591769,0.94469388,2.853965905,5.686165834,0.98156473,4.251342971,0.941256977,1.090000202,1.046522227,1.026190864,0.932312483,4.965528949,1.079164702,0.971021626,477.7824136,1.101291521,4.516867908,1.070151294,1.284304653,0.883732182,3029.588937,62.91858328
3.325986507,1.000000573,1.215690756,1.089230548,3.648314283,0.784248036,1.979864143,1.140360188,0.94993632,2.752645063,5.70657424,1.211613057,3.507498502,1.019304711,1.090000799,1.084684237,1.04384992,1.100693848,5.233214668,0.980451616,0.978354937,848.3755412,1.172516001,2.244127329,1.175591052,4.944236613,1.170081652,3586.856716,32.55839655
5.157730202,1.000000965,1.699252769,0.908716996,6.04160799,0.92686501,2.233410921,1.148263885,0.98164145,2.114700161,5.168670604,1.062040881,3.764239818,1.160851733,1.090000514,1.023541241,1.049105975,0.876481119,3.314086086,1.082198138,0.773985488,914.4600252,1.109671365,1.92421715,0.998374433,2.134324054,1.033983394,3093.768614,30.77844528
1.661484696,1.000000637,1.604603447,1.11126324,3.674511175,0.969295037,4.189691191,1.237771108,0.961791981,1.476457503,4.951377882,1.035579679,1.087498938,0.828383727,1.090000815,1.006329253,1.047961777,0.921072919,8.081801994,1.050181497,0.821936014,816.3218912,0.987120266,2.220677635,1.038263875,2.465946439,1.056608812,1888.672183,53.71372945
2.657410002,1.000000591,1.604698156,0.894603087,4.251779312,0.772064934,5.865038762,1.223680105,0.907840897,1.976644813,6.140873742,0.854362467,4.494784205,0.913910296,1.090000638,1.046929474,1.026310004,1.035994043,7.372753822,1.17529839,0.870556139,553.7959831,1.073309588,1.015666515,1.164558291,2.60250477,1.16764781,3663.243122,31.89098545
5.847215657,1.000000421,1.739889295,1.211107925,1.552068258,0.778378843,4.72758293,1.022905536,0.908381858,1.534554924,5.084528536,0.811498488,2.891076837,0.947736365,1.09000039,1.082943509,1.017048177,1.011208354,4.423002454,1.03597131,0.795813309,838.6933832,1.079236318,1.618602023,1.231143877,2.87671229,0.883137391,1332.538732,25.45310721
2.078104246,1.000000374,1.020159913,0.875167931,4.862290603,0.852750574,5.847544609,1.041735441,0.984556448,4.340273809,5.328958613,1.085875127,2.988525991,1.059189429,1.090000462,1.098875589,1.032856746,1.003061436,5.477343156,0.942672993,0.926194303,409.7764382,0.912927717,3.349351675,1.182752886,3.117420743,0.991848756,9406.069534,41.43340142
1.002859456,1.000000711,1.487013061,1.119184906,2.848222347,0.845473576,3.286384456,1.096781308,0.909581488,6.016301415,5.637712256,1.154323222,3.903763126,1.278017069,1.090000736,1.09058376,1.027749134,1.081638704,7.777065586,0.968753354,0.76297168,443.8940748,1.05805604,4.805625573,1.218492237,3.158049734,1.21193381,10249.79617,53.11933304
4.430167093,1.00000002,1.47648563,1.200138996,3.686388026,0.793483196,3.605045213,1.072400431,0.915078786,1.768358067,4.76288133,0.958586002,3.300979556,1.011185855,1.090000635,1.099098955,1.01054861,0.920008469,7.930536326,1.093796699,0.770457057,836.9656148,1.188288009,3.951855971,1.169064876,3.70640581,1.081732194,767.6297188,23.86794002
3.451898348,1.000000731,1.003187708,1.091217974,1.958445663,0.730253242,3.406863605,1.105275715,0.919364964,1.883086067,5.668798719,0.839554725,5.052011364,1.098170499,1.090000555,1.02618605,1.026926411,0.958487997,4.391991053,1.137312744,0.960777654,563.4590152,1.16768369,1.768979434,1.050020545,5.202382095,1.03807758,2174.997516,31.93653451
